prompt_idx,token_pos,token_text,cos_000_to_001,cos_001_to_002,cos_002_to_003,cos_003_to_004,cos_004_to_005,cos_005_to_006,cos_006_to_007,cos_007_to_008,cos_008_to_009,cos_009_to_010,cos_010_to_011,cos_011_to_012,cos_012_to_013,cos_013_to_014,cos_014_to_015,cos_015_to_016,cos_016_to_017,cos_017_to_018,cos_018_to_019,cos_019_to_020,cos_020_to_021,cos_021_to_022,cos_022_to_023,cos_023_to_024,cos_024_to_025,cos_025_to_026,cos_026_to_027,cos_027_to_028,cos_028_to_029,cos_029_to_030,cos_030_to_031,cos_031_to_032,cos_032_to_033,cos_033_to_034,cos_034_to_035,cos_035_to_036,cos_036_to_037,cos_037_to_038,cos_038_to_039,cos_039_to_040,cos_040_to_041,cos_041_to_042,cos_042_to_043,cos_043_to_044,cos_044_to_045,cos_045_to_046,cos_046_to_047,cos_047_to_048,cos_048_to_049,cos_049_to_050,cos_050_to_051,cos_051_to_052,cos_052_to_053,cos_053_to_054,cos_054_to_055,cos_055_to_056,cos_056_to_057,cos_057_to_058,cos_058_to_059,cos_059_to_060,cos_060_to_061,cos_061_to_062,cos_062_to_063,cos_063_to_064
0,0,This,0.11926202476024628,0.897817850112915,0.9793265461921692,0.9543583989143372,0.5554473996162415,0.9997192621231079,0.9998041987419128,0.9999995827674866,0.9999933242797852,0.9999997019767761,0.9999785423278809,0.9999998807907104,0.9999929666519165,0.9999993443489075,0.9999991059303284,0.9999982714653015,0.9999992847442627,0.9999995231628418,0.9999996423721313,0.9999977350234985,0.9999992847442627,0.9999995827674866,0.9999924898147583,0.9999991059303284,0.9999997615814209,0.9999995231628418,0.999999463558197,0.9999988675117493,0.9999988079071045,0.9999992251396179,0.9999996423721313,0.9999988675117493,0.999998152256012,0.9999927282333374,0.9999984502792358,0.9999675154685974,0.9999977946281433,0.9999907612800598,0.9999945759773254,0.999993622303009,0.9999943375587463,0.9999944567680359,0.999996542930603,0.9999980926513672,0.9999989867210388,0.9999996423721313,0.9999992847442627,0.9999993443489075,0.999999463558197,0.9999970197677612,0.9999988675117493,0.9999990463256836,0.9999987483024597,0.9999987483024597,0.9999988675117493,0.9999986290931702,0.9999938607215881,0.9999927878379822,0.9999804496765137,0.9999203085899353,0.9986538887023926,0.9992271065711975,0.9960529804229736,0.330744206905365
0,1, movie,0.10463397204875946,0.967186450958252,0.9663308262825012,0.9599937200546265,0.9433501362800598,0.9068915247917175,0.9740127325057983,0.9741742610931396,0.9723223447799683,0.974366307258606,0.9786521792411804,0.9797073602676392,0.9765456318855286,0.9767075777053833,0.9769193530082703,0.9741132259368896,0.981137752532959,0.984600305557251,0.986925482749939,0.9845725893974304,0.9881230592727661,0.9869693517684937,0.9890774488449097,0.9888278245925903,0.988662600517273,0.9908313751220703,0.9899799227714539,0.9888928532600403,0.9876758456230164,0.9851544499397278,0.9898304343223572,0.9897611737251282,0.9831021428108215,0.9885178804397583,0.9877668023109436,0.987552285194397,0.9894475936889648,0.9878970980644226,0.9915509819984436,0.9916946887969971,0.992927074432373,0.9919245839118958,0.9894907474517822,0.988835334777832,0.9862452745437622,0.9834640622138977,0.9830792546272278,0.9854608178138733,0.9850834012031555,0.9702613949775696,0.9827284216880798,0.9810035228729248,0.978943407535553,0.9825592041015625,0.9801197648048401,0.9779725670814514,0.9751664996147156,0.9770690202713013,0.9796603918075562,0.9774932265281677,0.9750464558601379,0.9563258290290833,0.9320352077484131,0.4378880560398102
0,2, was,0.21168068051338196,0.9621312022209167,0.9746217131614685,0.964621901512146,0.9206807017326355,0.9546158909797668,0.9771054983139038,0.9726446270942688,0.9648174047470093,0.9606314897537231,0.9796119332313538,0.9658434391021729,0.9592841863632202,0.9645010828971863,0.9705252647399902,0.9600433111190796,0.9583168029785156,0.9682357907295227,0.9728823304176331,0.9693495035171509,0.9689568281173706,0.9617700576782227,0.9745413064956665,0.9560608267784119,0.9659624695777893,0.9673196077346802,0.9647324085235596,0.9782165884971619,0.9775592684745789,0.9731363654136658,0.9746557474136353,0.975646436214447,0.9593285322189331,0.9734897017478943,0.9706587195396423,0.9595649838447571,0.9723646640777588,0.9778544306755066,0.9819387793540955,0.9808972477912903,0.9850603938102722,0.989260196685791,0.9862620234489441,0.9859724640846252,0.9821768403053284,0.9782678484916687,0.9807514548301697,0.9777896404266357,0.9822760820388794,0.9759804606437683,0.9786445498466492,0.9791561961174011,0.9810393452644348,0.9855734705924988,0.983259916305542,0.9850524067878723,0.9813866019248962,0.9871507287025452,0.9886982440948486,0.9897654056549072,0.9858892560005188,0.977791965007782,0.9291632771492004,0.5542149543762207
0,3, absolutely,0.1221780851483345,0.9578462243080139,0.9293736219406128,0.7428950071334839,0.9587699770927429,0.9909943342208862,0.9897055625915527,0.97617107629776,0.9602271318435669,0.9566360116004944,0.9601603150367737,0.9680067896842957,0.9587540626525879,0.9545993208885193,0.9652833342552185,0.9682073593139648,0.970219075679779,0.9756644368171692,0.9782522916793823,0.9806066751480103,0.9786924719810486,0.9793338179588318,0.9817099571228027,0.9773502349853516,0.9788529872894287,0.9821636080741882,0.969662070274353,0.9816503524780273,0.9789238572120667,0.9782400727272034,0.9760141372680664,0.9729584455490112,0.9707943797111511,0.9766265153884888,0.9796468019485474,0.9787957668304443,0.9833777546882629,0.9836782217025757,0.9792982935905457,0.984503448009491,0.9844792485237122,0.9894362688064575,0.9855624437332153,0.9826380014419556,0.9827285408973694,0.9826081991195679,0.9837228059768677,0.9771314859390259,0.9747475981712341,0.9804922342300415,0.9706040024757385,0.979792058467865,0.9822211861610413,0.9691760540008545,0.9857491254806519,0.9805889129638672,0.9778479933738708,0.9873145818710327,0.9868790507316589,0.9903584718704224,0.9823850393295288,0.9770422577857971,0.9381673336029053,0.5045068264007568
0,4, fantastic,0.14063768088817596,0.9611973762512207,0.9626303315162659,0.9462966322898865,0.8723206520080566,0.9762601852416992,0.9662584662437439,0.9828103184700012,0.9589241743087769,0.9603477120399475,0.948790431022644,0.9508616328239441,0.9517441987991333,0.9614677429199219,0.9692633152008057,0.962784469127655,0.9731262922286987,0.9807302355766296,0.9757407307624817,0.9815071821212769,0.9798774123191833,0.9808244109153748,0.9780174493789673,0.9789572358131409,0.981730580329895,0.9846833944320679,0.9787854552268982,0.9797796010971069,0.9779371023178101,0.9764379858970642,0.9775298833847046,0.9800537824630737,0.9760763645172119,0.9859076738357544,0.9814736247062683,0.9826711416244507,0.982565701007843,0.9862914681434631,0.987221896648407,0.9878841042518616,0.9901207089424133,0.9917711019515991,0.9892085790634155,0.9831399917602539,0.9862880706787109,0.9871296286582947,0.987779974937439,0.983325183391571,0.9868815541267395,0.9837068319320679,0.980993390083313,0.9811892509460449,0.9833700656890869,0.9859067797660828,0.9847907423973083,0.9802089333534241,0.9845086932182312,0.9922251105308533,0.990730881690979,0.9912200570106506,0.9868671298027039,0.9708005785942078,0.9172989130020142,0.4952484965324402
0,5, and,0.08008453249931335,0.9477190971374512,0.9604181051254272,0.9686153531074524,0.9461917281150818,0.9734400510787964,0.9814496040344238,0.9623863697052002,0.9738234281539917,0.9610984325408936,0.9758742451667786,0.9572654962539673,0.9521177411079407,0.9611104726791382,0.9596509337425232,0.9577429294586182,0.95170658826828,0.9655564427375793,0.9677029252052307,0.9697213172912598,0.9600293040275574,0.9595203995704651,0.9729416966438293,0.956366240978241,0.9723560810089111,0.9715015292167664,0.9608904719352722,0.9662238359451294,0.9662717580795288,0.965630054473877,0.9637935757637024,0.9636329412460327,0.9558238983154297,0.9648051261901855,0.9652234315872192,0.9637323617935181,0.9684861302375793,0.9672592282295227,0.9755547642707825,0.9755640029907227,0.9758476614952087,0.9843093156814575,0.9740039706230164,0.9606414437294006,0.9660388231277466,0.9692535400390625,0.9680212140083313,0.9654025435447693,0.9644763469696045,0.9758723974227905,0.9739679098129272,0.977567195892334,0.9786596298217773,0.979441225528717,0.9786761999130249,0.9831870198249817,0.9800808429718018,0.9858505725860596,0.9870685935020447,0.9881669878959656,0.9857863783836365,0.9764611124992371,0.9328030943870544,0.5472163558006287
0,6, I,0.13406269252300262,0.9551741480827332,0.9356335997581482,0.9602712988853455,0.9469327926635742,0.9741698503494263,0.9642146825790405,0.9294528365135193,0.9623616337776184,0.9673917889595032,0.9726154804229736,0.9751800894737244,0.9789462685585022,0.9767806529998779,0.9685484170913696,0.9545709490776062,0.95798659324646,0.966915488243103,0.963569700717926,0.9712350964546204,0.9568285346031189,0.9544883966445923,0.9683237075805664,0.9608757495880127,0.9696024656295776,0.9733323454856873,0.9621078968048096,0.962488055229187,0.9613985419273376,0.9653874635696411,0.9656687378883362,0.962776780128479,0.9561619162559509,0.960214376449585,0.9621303081512451,0.968814492225647,0.9721537828445435,0.9691924452781677,0.9734436869621277,0.9683787226676941,0.9731849431991577,0.9830027222633362,0.9759503602981567,0.967985212802887,0.96187824010849,0.9726262092590332,0.9634914994239807,0.9665641188621521,0.9719623923301697,0.9679611325263977,0.9658679962158203,0.9694640040397644,0.971749484539032,0.9772831797599792,0.974735677242279,0.9781734943389893,0.9772218465805054,0.9782336950302124,0.9860104918479919,0.9852285385131836,0.9849964380264282,0.9717779755592346,0.9234511256217957,0.5308911204338074
1,0,I,0.08573399484157562,0.9251922369003296,0.9741673469543457,0.9296173453330994,0.5494346618652344,0.9995276927947998,0.9997206926345825,0.9999966025352478,0.9999959468841553,0.999997079372406,0.9999734163284302,0.9999994039535522,0.9999958872795105,0.9999968409538269,0.999996542930603,0.9999959468841553,0.9999971389770508,0.9999970197677612,0.9999996423721313,0.9999955892562866,0.999997079372406,0.999999463558197,0.999995768070221,0.999996542930603,0.9999996423721313,0.9999995827674866,0.999999463558197,0.9999963641166687,0.9999962449073792,0.9999991059303284,0.9999992251396179,0.9999968409538269,0.9999958276748657,0.9999961256980896,0.9999961256980896,0.9999587535858154,0.9999960064888,0.9999924302101135,0.9999898672103882,0.9999920129776001,0.9999971985816956,0.9999966025352478,0.9999952912330627,0.9999982118606567,0.9999971985816956,0.9999974966049194,0.9999992251396179,0.9999990463256836,0.9999994039535522,0.9999966025352478,0.9999986290931702,0.9999983310699463,0.9999982714653015,0.9999983310699463,0.9999984502792358,0.9999969601631165,0.9999963045120239,0.9999905228614807,0.9999828338623047,0.9999439120292664,0.9987216591835022,0.9992188215255737,0.9960567951202393,0.23943710327148438
1,1, am,0.1364773064851761,0.9586477875709534,0.9704492092132568,0.9556490778923035,0.9092287421226501,0.9443952441215515,0.9736873507499695,0.9869952201843262,0.9730840921401978,0.9694211483001709,0.9814965128898621,0.9862982630729675,0.9889644980430603,0.9875658750534058,0.9891535043716431,0.9901979565620422,0.9896732568740845,0.9893906712532043,0.9899190664291382,0.9876495599746704,0.9887632131576538,0.9861562848091125,0.987866222858429,0.9882405996322632,0.9916180372238159,0.9918901324272156,0.9897351861000061,0.9891674518585205,0.9889527559280396,0.9895395636558533,0.9877315759658813,0.9909517168998718,0.9865258932113647,0.988625168800354,0.9899616241455078,0.9882749319076538,0.9895055890083313,0.9878421425819397,0.9904610514640808,0.9915863275527954,0.9939781427383423,0.9928876757621765,0.9900553822517395,0.9882369041442871,0.9874593615531921,0.9876111745834351,0.9834369421005249,0.9877141118049622,0.9830724596977234,0.9813180565834045,0.9819027185440063,0.9790283441543579,0.9808769822120667,0.9859244227409363,0.9856271743774414,0.9826754331588745,0.9862633943557739,0.9869507551193237,0.9885639548301697,0.9849255084991455,0.9822129607200623,0.9660841226577759,0.9150020480155945,0.5473978519439697
1,2, so,0.15972745418548584,0.9709440469741821,0.9467204809188843,0.9031870365142822,0.932787299156189,0.9648808836936951,0.959362268447876,0.9841410517692566,0.9536811113357544,0.9591658711433411,0.9718149900436401,0.9578232169151306,0.9379002451896667,0.9566360116004944,0.9582032561302185,0.9741781949996948,0.9766427874565125,0.9714708924293518,0.9831438064575195,0.9802626967430115,0.9814006090164185,0.9840738773345947,0.9811215400695801,0.9842255711555481,0.9859127998352051,0.9837968349456787,0.9825780987739563,0.9808779358863831,0.9792229533195496,0.9810008406639099,0.9813212156295776,0.9805835485458374,0.9753117561340332,0.9806735515594482,0.9825555682182312,0.9854959845542908,0.9848438501358032,0.9834224581718445,0.9867749214172363,0.9884700775146484,0.987060546875,0.9910227060317993,0.9889684915542603,0.9817528128623962,0.9793505072593689,0.9793238639831543,0.9799702167510986,0.9727032780647278,0.9804701805114746,0.9753481149673462,0.9808163642883301,0.9755592346191406,0.9825121760368347,0.9821760058403015,0.9895203113555908,0.9870583415031433,0.9850484132766724,0.9886056780815125,0.986454427242279,0.987593948841095,0.988185703754425,0.9785387516021729,0.9431140422821045,0.49636727571487427
