prompt_idx,token_pos,token_text,layer_000,layer_001,layer_002,layer_003,layer_004,layer_005,layer_006,layer_007,layer_008,layer_009,layer_010,layer_011,layer_012,layer_013,layer_014,layer_015,layer_016,layer_017,layer_018,layer_019,layer_020,layer_021,layer_022,layer_023,layer_024,layer_025,layer_026,layer_027,layer_028
0,0,3,1.115362524986267,39.364479064941406,61.22278594970703,63.25440216064453,90.0106201171875,101.30038452148438,143.98257446289062,148.90936279296875,148.64060974121094,144.05921936035156,145.47445678710938,167.96495056152344,173.9934844970703,178.50357055664062,189.76254272460938,199.5676727294922,211.56484985351562,211.27218627929688,216.6019287109375,232.91603088378906,283.9958190917969,308.8398742675781,373.04058837890625,465.93585205078125,508.40557861328125,605.079345703125,715.0631103515625,1024.087890625,68.94235229492188
0,1, +,1.1170284748077393,30.95215606689453,2197.787841796875,5147.92431640625,5162.501953125,5261.29638671875,5284.48046875,5309.40966796875,5333.99951171875,5360.13525390625,5376.1142578125,5392.19482421875,5399.94091796875,5407.81494140625,5423.3232421875,5439.646484375,5439.7880859375,5431.9423828125,5423.7802734375,5423.76611328125,5423.578125,5407.2275390625,5403.21142578125,5381.3427734375,5331.6611328125,5227.619140625,4867.0078125,2645.67333984375,112.04632568359375
0,2, ,1.521966814994812,29.072635650634766,40.45360565185547,43.44093704223633,49.87074279785156,65.21640014648438,62.807525634765625,64.89453887939453,80.60060119628906,84.10192108154297,92.32592010498047,96.52096557617188,96.84258270263672,100.5700454711914,108.57746887207031,118.80142974853516,120.02460479736328,121.96382904052734,125.45368957519531,137.16867065429688,151.8686981201172,175.63186645507812,213.90234375,262.51806640625,290.02032470703125,370.47515869140625,459.786376953125,562.2725219726562,85.60832214355469
0,3,4,1.09304940700531,32.26564407348633,40.798728942871094,44.724117279052734,47.90790557861328,60.82451629638672,63.406883239746094,69.1920394897461,75.49598693847656,78.5849838256836,86.35791778564453,95.45503234863281,102.6399917602539,104.74663543701172,110.02852630615234,115.8173599243164,126.95760345458984,128.12875366210938,132.52029418945312,149.4442901611328,171.93324279785156,189.1268768310547,234.3606719970703,280.384765625,319.53857421875,406.8234558105469,447.8319091796875,555.7224731445312,95.82159423828125
0,4, =,1.1154733896255493,31.826215744018555,38.9705696105957,47.20295333862305,49.514312744140625,57.105960845947266,55.75629806518555,60.517242431640625,68.886474609375,73.26144409179688,80.68541717529297,95.34590911865234,96.85882568359375,99.03765106201172,105.7438735961914,109.91793060302734,118.93566131591797,122.28228759765625,132.2365264892578,150.3553924560547,163.32550048828125,184.27435302734375,235.11936950683594,270.30682373046875,304.29693603515625,400.44036865234375,441.09228515625,587.2904663085938,117.43132019042969
1,0,5,1.0977882146835327,39.993099212646484,71.43207550048828,71.51667022705078,101.47578430175781,107.54472351074219,151.25973510742188,154.7339324951172,153.8389129638672,147.57273864746094,148.12127685546875,161.07618713378906,162.76065063476562,165.54598999023438,173.57418823242188,181.94036865234375,192.13442993164062,195.06689453125,203.37281799316406,217.3483428955078,270.4925842285156,291.7760009765625,358.7994079589844,445.764892578125,492.5773620605469,577.3543701171875,677.868408203125,962.0992431640625,75.09950256347656
1,1, +,1.1170284748077393,32.19261932373047,1207.3531494140625,4116.99853515625,4128.96337890625,4232.2802734375,4242.2080078125,4258.73291015625,4283.76416015625,4310.4521484375,4326.90185546875,4343.35986328125,4351.5986328125,4359.8095703125,4375.591796875,4383.81298828125,4384.099609375,4376.15478515625,4368.126953125,4368.3837890625,4368.28271484375,4351.787109375,4348.84375,4323.97900390625,4280.45654296875,4190.25048828125,3860.697021484375,1867.2501220703125,114.27777862548828
1,2, ,1.521966814994812,29.144285202026367,41.47001266479492,46.00428771972656,50.607608795166016,61.97250747680664,61.74076461791992,63.776161193847656,72.4878158569336,74.93904113769531,89.41046905517578,98.85259246826172,96.54635620117188,100.97827911376953,107.35163116455078,118.34801483154297,118.98596954345703,121.68224334716797,124.98648834228516,134.1238555908203,144.4825897216797,167.32919311523438,205.55718994140625,260.2743835449219,288.3339538574219,361.3577575683594,444.66278076171875,543.6669921875,85.81459045410156
1,3,2,1.2019280195236206,33.28498458862305,41.483524322509766,45.48915481567383,48.52193069458008,57.13661193847656,57.0196533203125,65.75748443603516,73.6847915649414,72.55835723876953,78.78691101074219,83.93528747558594,93.7889633178711,100.80692291259766,105.52615356445312,114.70719909667969,130.451904296875,131.9538116455078,134.65618896484375,149.8853302001953,169.1661834716797,181.24612426757812,231.6714324951172,279.78424072265625,313.3840637207031,394.8873291015625,455.1153564453125,569.377197265625,97.75591278076172
1,4, =,1.1154733896255493,31.870147705078125,39.239131927490234,46.082847595214844,48.672508239746094,55.30895233154297,55.143280029296875,60.21017837524414,64.58586883544922,68.69878387451172,77.06385040283203,92.19634246826172,92.21031188964844,97.47946166992188,103.7125473022461,111.14167785644531,122.69815063476562,124.74512481689453,132.80198669433594,151.25344848632812,160.73959350585938,177.5280303955078,229.16510009765625,269.4695739746094,304.7899169921875,410.2283935546875,458.2816162109375,597.3487548828125,112.20523834228516
2,0,1,1.2193489074707031,39.28246307373047,68.7196273803711,69.3787841796875,76.37239837646484,82.67253875732422,114.38874053955078,116.47547149658203,113.75062561035156,110.3900375366211,114.59001922607422,127.77883911132812,129.18521118164062,129.8219757080078,134.04275512695312,142.4640350341797,154.4256134033203,156.11326599121094,167.9451904296875,177.58380126953125,216.846923828125,245.0181427001953,307.6197814941406,407.2386474609375,448.1747741699219,519.1467895507812,610.706787109375,863.8273315429688,65.62338256835938
2,1,4,1.09304940700531,39.4178352355957,45.19053268432617,53.86875915527344,63.21482467651367,75.01138305664062,84.8182373046875,93.81950378417969,96.77436065673828,101.74929809570312,108.95781707763672,125.74402618408203,134.41213989257812,135.36328125,140.5399627685547,147.21774291992188,164.3094024658203,167.1770477294922,179.88739013671875,193.6263427734375,237.6519012451172,254.63748168945312,321.906494140625,403.0498046875,452.39251708984375,531.6253662109375,621.7222290039062,857.1395263671875,70.95526885986328
2,2, /,1.1176880598068237,28.499713897705078,2642.932861328125,5522.9091796875,5540.12939453125,5634.80029296875,5657.31640625,5682.34375,5706.578125,5732.52099609375,5748.06494140625,5763.76416015625,5771.7314453125,5779.34375,5803.76123046875,5819.96826171875,5819.953125,5812.08349609375,5804.19384765625,5804.09521484375,5803.4736328125,5787.32958984375,5783.154296875,5753.46533203125,5703.568359375,5600.04931640625,5242.5302734375,2977.216552734375,112.72333526611328
2,3, ,1.521966814994812,27.385141372680664,37.744773864746094,45.27138137817383,48.74243927001953,73.53453826904297,83.60076141357422,86.18024444580078,91.80210876464844,100.16588592529297,111.3788070678711,118.86878204345703,116.07471466064453,113.31780242919922,119.90003204345703,127.66110229492188,126.01067352294922,126.90965270996094,126.55821990966797,131.69039916992188,142.00820922851562,157.71987915039062,207.9529266357422,244.83273315429688,281.798583984375,360.07635498046875,445.6119079589844,541.6094970703125,78.88785552978516
2,4,2,1.2019280195236206,29.272043228149414,37.7377815246582,41.800655364990234,44.56734848022461,54.18355178833008,57.1435661315918,63.40557861328125,68.54423522949219,68.2442626953125,73.12176513671875,78.42180633544922,83.48876953125,91.5567626953125,95.6895523071289,106.30542755126953,112.03868865966797,113.73194122314453,120.22500610351562,135.9424591064453,162.28517150878906,170.5640106201172,222.26658630371094,265.6713562011719,308.6055908203125,393.11376953125,448.3089294433594,560.434814453125,96.9156494140625
2,5, =,1.1154733896255493,30.198009490966797,38.05414581298828,48.51919937133789,50.73305892944336,57.32341766357422,57.02651596069336,62.656005859375,66.57426452636719,71.90170288085938,78.90775299072266,91.44637298583984,90.16403198242188,92.78715515136719,102.45719146728516,109.21897888183594,113.35452270507812,118.64334869384766,129.40589904785156,151.57406616210938,164.16156005859375,178.7080841064453,224.3955841064453,271.7815856933594,321.14459228515625,423.4381103515625,471.5587463378906,609.3095092773438,116.18486022949219
3,0,1,1.2193489074707031,39.28246307373047,68.7196273803711,69.3787841796875,76.37239837646484,82.67253875732422,114.38874053955078,116.47547149658203,113.75062561035156,110.3900375366211,114.59001922607422,127.77883911132812,129.18521118164062,129.8219757080078,134.04275512695312,142.4640350341797,154.4256134033203,156.11326599121094,167.9451904296875,177.58380126953125,216.846923828125,245.0181427001953,307.6197814941406,407.2386474609375,448.1747741699219,519.1467895507812,610.706787109375,863.8273315429688,65.62338256835938
3,1,0,1.1273819208145142,38.16032409667969,43.126461029052734,44.75628662109375,52.046226501464844,61.91201400756836,67.69356536865234,72.59563446044922,74.41895294189453,80.56925964355469,89.0859603881836,110.40501403808594,116.07190704345703,118.05069732666016,120.00883483886719,126.32337188720703,138.34739685058594,140.3768768310547,150.65029907226562,162.28598022460938,193.1471710205078,215.57647705078125,272.60546875,344.60406494140625,392.1104431152344,476.5523376464844,567.345703125,772.716064453125,69.123779296875
3,2, -,1.3013627529144287,28.98084259033203,1475.5494384765625,4425.57275390625,4437.31689453125,4540.12890625,4557.73779296875,4574.62939453125,4599.5595703125,4626.09814453125,4642.25537109375,4658.6435546875,4666.58935546875,4674.62353515625,4699.2578125,4707.47607421875,4707.6845703125,4699.81884765625,4691.71826171875,4691.84423828125,4691.72021484375,4675.3408203125,4671.63427734375,4646.55029296875,4602.9970703125,4512.2734375,4174.46533203125,2104.992919921875,115.72203063964844
3,3, ,1.521966814994812,28.194927215576172,38.21331024169922,39.76400375366211,47.9896240234375,59.107391357421875,58.93065643310547,61.489112854003906,65.25524139404297,70.78892517089844,81.64371490478516,84.87655639648438,87.17416381835938,92.87738800048828,101.79054260253906,109.18455505371094,110.65567016601562,114.8515396118164,117.52384948730469,128.9946746826172,140.22628784179688,158.69676208496094,201.40000915527344,241.55235290527344,273.99078369140625,365.8741149902344,454.31634521484375,548.3928833007812,87.13037872314453
3,4,3,1.115362524986267,31.43971061706543,40.11146545410156,43.39327621459961,46.893428802490234,56.52598571777344,59.526607513427734,66.33790588378906,68.30595397949219,68.88558197021484,76.92179107666016,78.07372283935547,90.25055694580078,95.7979507446289,99.72611236572266,108.94422149658203,113.32847595214844,115.380126953125,121.19695281982422,135.70327758789062,159.98045349121094,175.5771026611328,234.0297088623047,272.56195068359375,310.9653625488281,398.4410095214844,449.9403991699219,576.1735229492188,105.2843246459961
