prompt_idx,token_pos,token_text,delta_000_to_001,delta_001_to_002,delta_002_to_003,delta_003_to_004,delta_004_to_005,delta_005_to_006,delta_006_to_007,delta_007_to_008,delta_008_to_009,delta_009_to_010,delta_010_to_011,delta_011_to_012,delta_012_to_013,delta_013_to_014,delta_014_to_015,delta_015_to_016,delta_016_to_017,delta_017_to_018,delta_018_to_019,delta_019_to_020,delta_020_to_021,delta_021_to_022,delta_022_to_023,delta_023_to_024,delta_024_to_025,delta_025_to_026,delta_026_to_027,delta_027_to_028
0,0,The,53.475990295410156,1960.061767578125,2594.26123046875,37.55316925048828,109.77413177490234,45.13739776611328,39.16450881958008,41.79924392700195,40.20384979248047,27.285152435302734,27.109573364257812,25.095735549926758,21.23845863342285,28.610034942626953,18.854251861572266,13.885248184204102,21.347061157226562,22.108755111694336,17.994108200073242,16.57317352294922,32.389976501464844,33.7136344909668,39.76818084716797,61.75783157348633,136.03224182128906,432.4000549316406,2399.883544921875,2100.587646484375
0,1, dog,41.89567565917969,19.40350341796875,41.433921813964844,26.165822982788086,31.107553482055664,29.25279998779297,30.03499984741211,29.53406524658203,27.121915817260742,27.870656967163086,28.09285545349121,27.26546859741211,23.484975814819336,25.674034118652344,26.322439193725586,24.532867431640625,23.03536033630371,26.90580177307129,31.574342727661133,70.29489135742188,40.169281005859375,68.4263916015625,78.26929473876953,96.10507202148438,137.6991729736328,111.31778717041016,148.628173828125,369.2325134277344
0,2, is,31.526926040649414,16.647968292236328,23.36890411376953,22.45060157775879,29.138832092285156,28.273820877075195,30.949848175048828,34.11848068237305,38.127315521240234,37.99250411987305,34.344635009765625,27.847915649414062,24.891223907470703,37.360565185546875,28.443025588989258,29.329010009765625,29.242170333862305,36.19021224975586,42.606998443603516,49.67000198364258,58.78907012939453,85.48400115966797,101.56556701660156,113.06915283203125,171.7018585205078,137.51345825195312,212.00987243652344,467.2328186035156
0,3, running,36.79975128173828,18.06669807434082,23.33052635192871,31.8714656829834,48.64712905883789,42.712703704833984,33.672359466552734,35.511016845703125,32.77057647705078,31.590776443481445,28.47100067138672,28.42129898071289,25.539905548095703,33.81751251220703,29.40936279296875,32.625919342041016,25.378618240356445,30.038808822631836,38.72280502319336,55.11187744140625,50.798824310302734,72.84532165527344,94.28498840332031,93.19369506835938,117.41376495361328,107.50032806396484,184.40350341796875,411.3830871582031
0,4, in,33.81454849243164,17.748106002807617,20.88616943359375,22.509841918945312,48.01506805419922,39.13393783569336,38.78193283081055,39.79227828979492,37.27783203125,36.998878479003906,33.29057312011719,31.605554580688477,26.814584732055664,34.32484436035156,27.314950942993164,31.921049118041992,27.45555305480957,30.562427520751953,43.6960334777832,56.87761306762695,61.999629974365234,78.76457214355469,102.6554946899414,104.15647888183594,139.45167541503906,141.6882781982422,206.02671813964844,397.4921875
0,5, the,35.48505783081055,15.995514869689941,22.240306854248047,23.018999099731445,34.7140998840332,26.371654510498047,30.623199462890625,32.9395751953125,30.30023193359375,28.825010299682617,26.612668991088867,28.530223846435547,25.263620376586914,35.13642883300781,27.41100311279297,28.886796951293945,24.04213523864746,26.357276916503906,39.67190933227539,52.68333053588867,55.348907470703125,74.42852020263672,100.593994140625,102.45366668701172,120.205322265625,140.39297485351562,177.26243591308594,378.8121337890625
1,0,The,53.475990295410156,1960.061767578125,2594.26123046875,37.55316925048828,109.77413177490234,45.13739776611328,39.16450881958008,41.79924392700195,40.20384979248047,27.285152435302734,27.109573364257812,25.095735549926758,21.23845863342285,28.610034942626953,18.854251861572266,13.885248184204102,21.347061157226562,22.108755111694336,17.994108200073242,16.57317352294922,32.389976501464844,33.7136344909668,39.76818084716797,61.75783157348633,136.03224182128906,432.4000549316406,2399.883544921875,2100.587646484375
1,1, cat,37.985816955566406,19.76140022277832,24.086551666259766,23.623252868652344,36.38924789428711,28.911035537719727,29.293296813964844,35.108306884765625,28.460786819458008,28.26824378967285,24.50284194946289,25.554576873779297,21.88666534423828,23.6641788482666,23.008195877075195,20.23957061767578,19.074352264404297,24.4976806640625,26.691415786743164,56.67273712158203,35.87377166748047,75.91129302978516,62.974735260009766,90.4656982421875,110.3576431274414,107.6359634399414,149.97633361816406,421.17864990234375
1,2, is,31.42795753479004,16.874298095703125,20.80144500732422,23.288808822631836,41.029293060302734,31.767986297607422,32.89958190917969,35.266014099121094,40.76925277709961,40.525760650634766,36.08681106567383,32.05351257324219,30.66964340209961,38.820735931396484,30.464860916137695,32.014373779296875,27.884876251220703,32.47467041015625,42.6728630065918,46.070648193359375,53.644935607910156,83.50699615478516,98.2944107055664,148.82200622558594,134.92079162597656,154.24855041503906,220.06153869628906,479.38275146484375
1,3, sleeping,38.06338882446289,17.969940185546875,35.84575653076172,25.897991180419922,49.742759704589844,40.28982162475586,33.144500732421875,35.4284553527832,35.35760498046875,38.191219329833984,39.30497360229492,37.179656982421875,37.0023307800293,42.8151741027832,38.7637939453125,38.14959716796875,31.689682006835938,34.1409797668457,39.803916931152344,58.75516128540039,48.36197280883789,65.78160095214844,71.8730697631836,96.10801696777344,117.88060760498047,105.77133178710938,176.2209930419922,350.6656799316406
