prompt_idx,token_pos,token_text,layer_000,layer_001,layer_002,layer_003,layer_004,layer_005,layer_006,layer_007,layer_008,layer_009,layer_010,layer_011,layer_012,layer_013,layer_014,layer_015,layer_016,layer_017,layer_018,layer_019,layer_020,layer_021,layer_022,layer_023,layer_024,layer_025,layer_026,layer_027,layer_028,layer_029,layer_030,layer_031,layer_032,layer_033,layer_034,layer_035,layer_036,layer_037,layer_038,layer_039,layer_040,layer_041,layer_042,layer_043,layer_044,layer_045,layer_046,layer_047,layer_048,layer_049,layer_050,layer_051,layer_052,layer_053,layer_054,layer_055,layer_056,layer_057,layer_058,layer_059,layer_060,layer_061,layer_062,layer_063,layer_064
0,0,The,1.8311065435409546,68.87861633300781,116.99182891845703,147.75498962402344,143.66641235351562,17461.087890625,27347.548828125,30426.33984375,30426.119140625,30579.337890625,30579.0625,30808.470703125,30808.435546875,30884.90234375,30884.5546875,30883.94140625,30887.521484375,30886.98828125,30886.357421875,30886.478515625,30891.03515625,30890.80078125,30890.908203125,30971.341796875,30972.16015625,30972.1953125,30972.958984375,30972.75390625,30974.82421875,30975.947265625,30976.55078125,30976.693359375,30978.046875,30980.52734375,31058.79296875,31060.623046875,31233.2265625,31235.61328125,31389.203125,31788.732421875,31953.708984375,32107.947265625,32262.5859375,32452.70703125,32445.455078125,32444.5078125,32443.880859375,32443.244140625,32442.5625,32442.234375,32437.892578125,32435.361328125,32435.02734375,32431.935546875,32430.166015625,32429.359375,32428.708984375,32270.859375,32111.02734375,31868.087890625,31151.521484375,24363.6328125,22462.380859375,18167.64453125,148.0642547607422
0,1, capital,1.621339201927185,73.4139633178711,80.86528778076172,86.80694580078125,93.65216827392578,113.62550354003906,124.52184295654297,135.81512451171875,151.7020263671875,178.12210083007812,196.94654846191406,217.34368896484375,227.89346313476562,225.08323669433594,229.31333923339844,229.3570098876953,229.00344848632812,232.086181640625,233.1477813720703,236.18051147460938,241.39480590820312,245.76986694335938,247.40951538085938,250.25189208984375,252.29318237304688,252.24819946289062,253.0107421875,257.5375061035156,257.62017822265625,260.1845703125,262.6625671386719,278.881591796875,284.0656433105469,287.0885925292969,290.59625244140625,296.1307373046875,300.517822265625,300.89935302734375,297.88995361328125,301.4746398925781,308.1381530761719,316.7948913574219,314.1592102050781,316.1161804199219,325.135009765625,343.2243957519531,354.3625793457031,381.3758850097656,389.5414733886719,409.8019104003906,491.9460144042969,528.7299194335938,608.4642944335938,652.9038696289062,718.1590576171875,772.7240600585938,848.8546142578125,915.9302368164062,997.2483520507812,1070.6575927734375,1174.8720703125,1285.7830810546875,1570.0665283203125,2169.047607421875,194.6036834716797
0,2, of,1.5765060186386108,60.58122253417969,67.0758285522461,69.55490112304688,75.45496368408203,91.33956146240234,100.51615142822266,107.00152587890625,114.94652557373047,144.61837768554688,165.77732849121094,178.12281799316406,186.04415893554688,189.68389892578125,196.13430786132812,200.76260375976562,206.67820739746094,212.77806091308594,218.36837768554688,218.87344360351562,225.77938842773438,232.55905151367188,236.0012969970703,236.46176147460938,234.27525329589844,234.10464477539062,238.93463134765625,246.89881896972656,251.57415771484375,255.44338989257812,260.507568359375,265.9089050292969,266.6881408691406,273.8539123535156,275.7216796875,282.0191955566406,285.20379638671875,286.6899108886719,288.16473388671875,290.8049011230469,291.6583251953125,299.28106689453125,298.62628173828125,304.1590881347656,308.7228088378906,333.3387756347656,341.9583435058594,359.80621337890625,383.2015686035156,417.13812255859375,468.41595458984375,503.9620361328125,556.5792236328125,605.5396118164062,653.4004516601562,706.8942260742188,758.2511596679688,814.6875610351562,883.7136840820312,965.6597900390625,1070.9632568359375,1201.61865234375,1463.1407470703125,2036.89013671875,186.5869140625
0,3, Germany,1.5630313158035278,56.93967056274414,62.74690628051758,72.43109130859375,80.18216705322266,101.52725982666016,117.44648742675781,128.3871307373047,135.6902313232422,150.2808074951172,164.17420959472656,162.34400939941406,168.11460876464844,171.5773162841797,176.2200469970703,183.56849670410156,195.8255615234375,198.72279357910156,204.20603942871094,205.22320556640625,211.8402862548828,217.93202209472656,220.6586151123047,223.04173278808594,222.20021057128906,223.89593505859375,227.3587646484375,229.9537811279297,234.73141479492188,239.6143035888672,242.58236694335938,255.26512145996094,254.53726196289062,261.5032958984375,266.60986328125,267.5689697265625,268.52783203125,280.4288330078125,282.0324401855469,293.9738464355469,298.1921081542969,308.8070068359375,309.83001708984375,314.72467041015625,334.95416259765625,368.6268310546875,390.486328125,414.9732666015625,437.1007385253906,463.3097229003906,524.5391235351562,532.3139038085938,581.86083984375,612.5172119140625,648.6222534179688,676.0982055664062,734.5475463867188,805.66796875,866.5632934570312,928.1531372070312,1048.513671875,1146.3438720703125,1397.073486328125,2100.3720703125,201.32949829101562
0,4, is,1.7586857080459595,50.236534118652344,63.49166488647461,68.91687774658203,73.5657958984375,86.43769836425781,99.44405364990234,108.83889770507812,116.87586212158203,125.685791015625,147.259765625,158.4819793701172,167.53643798828125,174.12734985351562,177.68435668945312,182.95021057128906,196.42257690429688,206.067626953125,208.40167236328125,206.2722930908203,213.11355590820312,219.82936096191406,222.3551025390625,223.16864013671875,218.5947265625,220.59384155273438,226.3954620361328,236.63990783691406,240.7731475830078,249.4322967529297,252.9249267578125,247.26385498046875,248.2989959716797,256.96978759765625,266.7991027832031,265.4858703613281,265.9608459472656,275.6480712890625,277.047119140625,279.3403015136719,279.9302978515625,294.52294921875,293.5003356933594,299.8502502441406,309.3371887207031,334.1729736328125,354.08050537109375,364.653076171875,385.60223388671875,414.5259094238281,466.2945251464844,490.11187744140625,554.1007080078125,596.1703491210938,648.0266723632812,694.0187377929688,755.2933959960938,837.7870483398438,904.547119140625,979.1834106445312,1101.8028564453125,1240.719482421875,1478.696044921875,2142.845458984375,148.3616180419922
1,0,The,1.8311065435409546,68.87861633300781,116.99182891845703,147.75498962402344,143.66641235351562,17461.087890625,27347.548828125,30426.33984375,30426.119140625,30579.337890625,30579.0625,30808.470703125,30808.435546875,30884.90234375,30884.5546875,30883.94140625,30887.521484375,30886.98828125,30886.357421875,30886.478515625,30891.03515625,30890.80078125,30890.908203125,30971.341796875,30972.16015625,30972.1953125,30972.958984375,30972.75390625,30974.82421875,30975.947265625,30976.55078125,30976.693359375,30978.046875,30980.52734375,31058.79296875,31060.623046875,31233.2265625,31235.61328125,31389.203125,31788.732421875,31953.708984375,32107.947265625,32262.5859375,32452.70703125,32445.455078125,32444.5078125,32443.880859375,32443.244140625,32442.5625,32442.234375,32437.892578125,32435.361328125,32435.02734375,32431.935546875,32430.166015625,32429.359375,32428.708984375,32270.859375,32111.02734375,31868.087890625,31151.521484375,24363.6328125,22462.380859375,18167.64453125,148.0642547607422
1,1, capital,1.621339201927185,73.4139633178711,80.86528778076172,86.80694580078125,93.65216827392578,113.62550354003906,124.52184295654297,135.81512451171875,151.7020263671875,178.12210083007812,196.94654846191406,217.34368896484375,227.89346313476562,225.08323669433594,229.31333923339844,229.3570098876953,229.00344848632812,232.086181640625,233.1477813720703,236.18051147460938,241.39480590820312,245.76986694335938,247.40951538085938,250.25189208984375,252.29318237304688,252.24819946289062,253.0107421875,257.5375061035156,257.62017822265625,260.1845703125,262.6625671386719,278.881591796875,284.0656433105469,287.0885925292969,290.59625244140625,296.1307373046875,300.517822265625,300.89935302734375,297.88995361328125,301.4746398925781,308.1381530761719,316.7948913574219,314.1592102050781,316.1161804199219,325.135009765625,343.2243957519531,354.3625793457031,381.3758850097656,389.5414733886719,409.8019104003906,491.9460144042969,528.7299194335938,608.4642944335938,652.9038696289062,718.1590576171875,772.7240600585938,848.8546142578125,915.9302368164062,997.2483520507812,1070.6575927734375,1174.8720703125,1285.7830810546875,1570.0665283203125,2169.047607421875,194.6036834716797
1,2, of,1.5765060186386108,60.58122253417969,67.0758285522461,69.55490112304688,75.45496368408203,91.33956146240234,100.51615142822266,107.00152587890625,114.94652557373047,144.61837768554688,165.77732849121094,178.12281799316406,186.04415893554688,189.68389892578125,196.13430786132812,200.76260375976562,206.67820739746094,212.77806091308594,218.36837768554688,218.87344360351562,225.77938842773438,232.55905151367188,236.0012969970703,236.46176147460938,234.27525329589844,234.10464477539062,238.93463134765625,246.89881896972656,251.57415771484375,255.44338989257812,260.507568359375,265.9089050292969,266.6881408691406,273.8539123535156,275.7216796875,282.0191955566406,285.20379638671875,286.6899108886719,288.16473388671875,290.8049011230469,291.6583251953125,299.28106689453125,298.62628173828125,304.1590881347656,308.7228088378906,333.3387756347656,341.9583435058594,359.80621337890625,383.2015686035156,417.13812255859375,468.41595458984375,503.9620361328125,556.5792236328125,605.5396118164062,653.4004516601562,706.8942260742188,758.2511596679688,814.6875610351562,883.7136840820312,965.6597900390625,1070.9632568359375,1201.61865234375,1463.1407470703125,2036.89013671875,186.5869140625
1,3, France,1.5925774574279785,51.24019241333008,57.200374603271484,70.12882995605469,78.10698699951172,100.61479187011719,116.92716217041016,126.97936248779297,136.16004943847656,153.5337371826172,166.3336944580078,160.98439025878906,162.65463256835938,166.0609130859375,176.38462829589844,185.27511596679688,200.68626403808594,209.22450256347656,212.68853759765625,211.9877471923828,222.3467559814453,226.32398986816406,229.6619110107422,233.0157470703125,230.5105438232422,232.14959716796875,234.54324340820312,238.11729431152344,240.27084350585938,244.15570068359375,246.95330810546875,248.12042236328125,251.35995483398438,263.5809020996094,265.98590087890625,266.02984619140625,269.9917907714844,281.8343505859375,286.4212646484375,300.3981628417969,301.9726867675781,314.4444580078125,313.5212707519531,317.8268737792969,338.1871337890625,369.2912292480469,397.0354309082031,403.3756103515625,418.02423095703125,451.1356201171875,514.9268188476562,518.8541870117188,559.6511840820312,579.200439453125,616.249267578125,638.6073608398438,692.9446411132812,761.5703125,826.4020385742188,887.4954833984375,996.1804809570312,1105.1986083984375,1320.5218505859375,2007.460205078125,202.93850708007812
1,4, is,1.7586857080459595,50.13922882080078,63.49789810180664,68.40269470214844,73.0728759765625,85.8792953491211,98.73776245117188,108.14607238769531,117.51854705810547,127.46435546875,149.12057495117188,159.77723693847656,168.06666564941406,174.44204711914062,179.36651611328125,184.30995178222656,192.91822814941406,204.58517456054688,206.61195373535156,203.76747131347656,210.0133056640625,216.4716033935547,219.8570098876953,221.0139617919922,217.48191833496094,219.91575622558594,225.08705139160156,235.64596557617188,240.52630615234375,248.41148376464844,251.39759826660156,244.7281951904297,243.96690368652344,250.58714294433594,258.8901062011719,260.50927734375,261.32763671875,271.58245849609375,276.13665771484375,280.644287109375,280.66265869140625,293.7909240722656,291.9064636230469,297.76641845703125,308.4104309082031,333.7120361328125,352.922119140625,366.1535339355469,389.8648376464844,419.3874206542969,467.0575256347656,490.62744140625,557.0177612304688,593.3900146484375,643.5800170898438,687.5411376953125,755.21826171875,819.8860473632812,880.810302734375,945.7288818359375,1054.65380859375,1183.384521484375,1392.7890625,2039.52490234375,155.22622680664062
