prompt_idx,token_pos,token_text,delta_000_to_001,delta_001_to_002,delta_002_to_003,delta_003_to_004,delta_004_to_005,delta_005_to_006,delta_006_to_007,delta_007_to_008,delta_008_to_009,delta_009_to_010,delta_010_to_011,delta_011_to_012,delta_012_to_013,delta_013_to_014,delta_014_to_015,delta_015_to_016,delta_016_to_017,delta_017_to_018,delta_018_to_019,delta_019_to_020,delta_020_to_021,delta_021_to_022,delta_022_to_023,delta_023_to_024,delta_024_to_025,delta_025_to_026,delta_026_to_027,delta_027_to_028,delta_028_to_029,delta_029_to_030,delta_030_to_031,delta_031_to_032,delta_032_to_033,delta_033_to_034,delta_034_to_035,delta_035_to_036,delta_036_to_037,delta_037_to_038,delta_038_to_039,delta_039_to_040,delta_040_to_041,delta_041_to_042,delta_042_to_043,delta_043_to_044,delta_044_to_045,delta_045_to_046,delta_046_to_047,delta_047_to_048,delta_048_to_049,delta_049_to_050,delta_050_to_051,delta_051_to_052,delta_052_to_053,delta_053_to_054,delta_054_to_055,delta_055_to_056,delta_056_to_057,delta_057_to_058,delta_058_to_059,delta_059_to_060,delta_060_to_061,delta_061_to_062,delta_062_to_063,delta_063_to_064
0,0,The,68.76312255859375,59.21368408203125,41.572021484375,39.446720123291016,17375.859375,9900.5908203125,3130.3857421875,29.21635627746582,187.28451538085938,23.238636016845703,301.0015563964844,21.69784927368164,136.08108520507812,30.454030990600586,40.68977737426758,57.318450927734375,34.61113739013672,28.656545639038086,21.506980895996094,64.61585998535156,35.45481491088867,26.601226806640625,141.36691284179688,40.18537521362305,19.11133575439453,27.801532745361328,28.93468475341797,46.497520446777344,46.67789840698242,35.609291076660156,28.984521865844727,46.25530242919922,61.05482482910156,140.3009796142578,51.682926177978516,297.4945068359375,66.362060546875,201.9181365966797,412.27960205078125,197.5082244873047,185.770751953125,185.87295532226562,207.82656860351562,61.71224594116211,44.42527389526367,32.6334342956543,32.542728424072266,35.28879165649414,30.966381072998047,80.42793273925781,48.88660430908203,46.842185974121094,52.099395751953125,50.883460998535156,47.35399627685547,52.194942474365234,192.05982971191406,199.62722778320312,310.9961853027344,818.7969970703125,6927.68212890625,2093.469482421875,4636.60400390625,18118.314453125
0,1, capital,73.20962524414062,19.603971481323242,19.831886291503906,27.542098999023438,38.10002517700195,30.79096794128418,32.183406829833984,43.083492279052734,70.06717681884766,51.93344497680664,49.04720687866211,47.95960998535156,51.925933837890625,53.21854782104492,52.5389404296875,52.87859344482422,47.888214111328125,42.67881774902344,42.16326904296875,40.065635681152344,39.618385314941406,40.78410720825195,38.4580192565918,36.59281921386719,32.08544158935547,35.805946350097656,38.984046936035156,39.97429275512695,40.229400634765625,39.95949172973633,69.0526123046875,46.863529205322266,55.04482650756836,54.294891357421875,49.19546890258789,46.73048400878906,43.01464080810547,45.09576416015625,40.93928527832031,43.4642448425293,43.678592681884766,43.33500289916992,52.24873733520508,56.916534423828125,64.40744018554688,57.84962463378906,89.24974822998047,62.899044036865234,72.07977294921875,181.1079864501953,110.9947509765625,211.4529266357422,148.6038055419922,172.23497009277344,183.00619506835938,211.6490936279297,205.32688903808594,238.7205352783203,239.70440673828125,289.2767333984375,319.60394287109375,464.2885437011719,833.9478759765625,2096.258056640625
0,2, of,60.471256256103516,17.451095581054688,16.29849624633789,22.45549774169922,35.82942199707031,29.618144989013672,31.46889305114746,37.244384765625,72.44174194335938,60.59075164794922,47.57990264892578,50.112335205078125,56.88323974609375,56.66254806518555,58.231163024902344,61.31678771972656,56.7921142578125,51.79506301879883,49.842220306396484,48.900264739990234,50.066864013671875,50.828224182128906,46.10708999633789,45.1109619140625,40.6313362121582,45.138671875,50.348350524902344,51.501609802246094,52.29985809326172,52.376033782958984,59.899444580078125,54.002201080322266,72.28546905517578,68.73540496826172,65.0372543334961,62.51398468017578,61.5608024597168,57.52509307861328,57.499996185302734,53.754364013671875,52.15132141113281,54.57564926147461,65.477294921875,67.24009704589844,85.61387634277344,69.5693359375,81.53705596923828,87.7119140625,104.59729766845703,136.4719696044922,123.48970794677734,144.85414123535156,133.6638946533203,138.4196319580078,152.4749298095703,145.68133544921875,153.65103149414062,181.41229248046875,187.48117065429688,220.77175903320312,258.0953674316406,401.29998779296875,773.9019165039062,1968.4710693359375
0,3, Germany,56.773956298828125,14.969497680664062,21.760648727416992,21.66742706298828,40.56620407104492,35.133872985839844,28.568578720092773,24.15855598449707,37.776222229003906,35.07912063598633,40.00372314453125,46.511322021484375,55.75153350830078,51.99028015136719,55.37371826171875,70.9610366821289,58.05210494995117,51.549015045166016,46.745906829833984,45.15323257446289,48.56833267211914,44.39950942993164,44.75173568725586,40.37458038330078,39.56806182861328,42.21308898925781,44.4680290222168,48.250980377197266,45.95446014404297,44.6417121887207,63.507591247558594,51.21834182739258,67.72310638427734,60.455169677734375,54.755008697509766,54.68742370605469,55.3032112121582,53.90048599243164,53.682987213134766,51.03932189941406,54.10615158081055,49.93091583251953,57.12834930419922,67.97727966308594,79.49602508544922,69.42204284667969,83.2900161743164,79.6902847290039,79.42204284667969,115.52854919433594,98.60882568359375,127.48667907714844,105.3475341796875,103.94237518310547,107.75638580322266,133.7834014892578,149.0804901123047,143.82159423828125,141.46595764160156,215.72657775878906,212.21182250976562,374.5805969238281,915.114990234375,2026.457763671875
0,4, is,50.04661560058594,21.43735694885254,14.96658992767334,19.250606536865234,37.01710891723633,33.15802764892578,32.83906173706055,30.780044555664062,44.00640106201172,53.747501373291016,42.794742584228516,46.92693328857422,62.778324127197266,56.21320343017578,57.545555114746094,70.82342529296875,70.61914825439453,58.36540603637695,52.928401947021484,56.3045654296875,57.80208969116211,54.772613525390625,52.570003509521484,49.2661247253418,45.582462310791016,52.16257858276367,61.85161209106445,56.67034912109375,61.49847412109375,64.81462860107422,60.9771728515625,60.680877685546875,80.28437042236328,78.68655395507812,72.44751739501953,66.32144165039062,70.90084838867188,64.4970703125,58.90319061279297,55.747962951660156,60.13324737548828,59.10385513305664,66.33506774902344,68.84141540527344,78.58961486816406,74.57830047607422,74.22142791748047,84.27208709716797,87.88290405273438,115.99107360839844,105.92848205566406,158.87786865234375,125.58662414550781,137.96148681640625,157.4606170654297,165.89404296875,205.26864624023438,192.60467529296875,203.88052368164062,295.75,325.23529052734375,400.88262939453125,909.6497192382812,2080.01416015625
1,0,The,68.76312255859375,59.21368408203125,41.572021484375,39.446720123291016,17375.859375,9900.5908203125,3130.3857421875,29.21635627746582,187.28451538085938,23.238636016845703,301.0015563964844,21.69784927368164,136.08108520507812,30.454030990600586,40.68977737426758,57.318450927734375,34.61113739013672,28.656545639038086,21.506980895996094,64.61585998535156,35.45481491088867,26.601226806640625,141.36691284179688,40.18537521362305,19.11133575439453,27.801532745361328,28.93468475341797,46.497520446777344,46.67789840698242,35.609291076660156,28.984521865844727,46.25530242919922,61.05482482910156,140.3009796142578,51.682926177978516,297.4945068359375,66.362060546875,201.9181365966797,412.27960205078125,197.5082244873047,185.770751953125,185.87295532226562,207.82656860351562,61.71224594116211,44.42527389526367,32.6334342956543,32.542728424072266,35.28879165649414,30.966381072998047,80.42793273925781,48.88660430908203,46.842185974121094,52.099395751953125,50.883460998535156,47.35399627685547,52.194942474365234,192.05982971191406,199.62722778320312,310.9961853027344,818.7969970703125,6927.68212890625,2093.469482421875,4636.60400390625,18118.314453125
1,1, capital,73.20962524414062,19.603971481323242,19.831886291503906,27.542098999023438,38.10002517700195,30.79096794128418,32.183406829833984,43.083492279052734,70.06717681884766,51.93344497680664,49.04720687866211,47.95960998535156,51.925933837890625,53.21854782104492,52.5389404296875,52.87859344482422,47.888214111328125,42.67881774902344,42.16326904296875,40.065635681152344,39.618385314941406,40.78410720825195,38.4580192565918,36.59281921386719,32.08544158935547,35.805946350097656,38.984046936035156,39.97429275512695,40.229400634765625,39.95949172973633,69.0526123046875,46.863529205322266,55.04482650756836,54.294891357421875,49.19546890258789,46.73048400878906,43.01464080810547,45.09576416015625,40.93928527832031,43.4642448425293,43.678592681884766,43.33500289916992,52.24873733520508,56.916534423828125,64.40744018554688,57.84962463378906,89.24974822998047,62.899044036865234,72.07977294921875,181.1079864501953,110.9947509765625,211.4529266357422,148.6038055419922,172.23497009277344,183.00619506835938,211.6490936279297,205.32688903808594,238.7205352783203,239.70440673828125,289.2767333984375,319.60394287109375,464.2885437011719,833.9478759765625,2096.258056640625
1,2, of,60.471256256103516,17.451095581054688,16.29849624633789,22.45549774169922,35.82942199707031,29.618144989013672,31.46889305114746,37.244384765625,72.44174194335938,60.59075164794922,47.57990264892578,50.112335205078125,56.88323974609375,56.66254806518555,58.231163024902344,61.31678771972656,56.7921142578125,51.79506301879883,49.842220306396484,48.900264739990234,50.066864013671875,50.828224182128906,46.10708999633789,45.1109619140625,40.6313362121582,45.138671875,50.348350524902344,51.501609802246094,52.29985809326172,52.376033782958984,59.899444580078125,54.002201080322266,72.28546905517578,68.73540496826172,65.0372543334961,62.51398468017578,61.5608024597168,57.52509307861328,57.499996185302734,53.754364013671875,52.15132141113281,54.57564926147461,65.477294921875,67.24009704589844,85.61387634277344,69.5693359375,81.53705596923828,87.7119140625,104.59729766845703,136.4719696044922,123.48970794677734,144.85414123535156,133.6638946533203,138.4196319580078,152.4749298095703,145.68133544921875,153.65103149414062,181.41229248046875,187.48117065429688,220.77175903320312,258.0953674316406,401.29998779296875,773.9019165039062,1968.4710693359375
1,3, France,51.09894943237305,14.703580856323242,24.745176315307617,21.764278411865234,41.570526123046875,36.441749572753906,27.72304344177246,28.0620174407959,42.296104431152344,36.45645523071289,46.18635177612305,46.3356819152832,57.942569732666016,61.27592468261719,59.08932876586914,76.88993072509766,65.83509826660156,55.76214599609375,50.35517501831055,53.16371154785156,48.72836685180664,48.600555419921875,50.23069763183594,44.413780212402344,43.365562438964844,44.6252326965332,50.912445068359375,49.419681549072266,48.13648986816406,47.6540412902832,51.992156982421875,54.504058837890625,80.57180786132812,63.49686050415039,62.83477020263672,65.21044921875,67.06217193603516,62.373626708984375,61.943153381347656,51.680419921875,55.666595458984375,51.930213928222656,59.059085845947266,72.85450744628906,79.02400970458984,77.08866119384766,68.7923355102539,73.7240219116211,83.72289276123047,122.9074935913086,95.39159393310547,111.64118957519531,92.85026550292969,101.58503723144531,97.1705093383789,130.4666290283203,143.78065490722656,130.036376953125,134.3292694091797,201.00917053222656,200.85626220703125,335.9581298828125,878.1450805664062,1939.080810546875
1,4, is,49.94291305541992,21.40409278869629,14.320636749267578,19.539752960205078,36.95724868774414,33.039363861083984,31.94472885131836,32.895999908447266,45.137699127197266,54.290496826171875,41.262611389160156,44.91571044921875,62.71815872192383,56.15447235107422,57.989723205566406,65.44647216796875,70.22053527832031,59.38706970214844,52.784324645996094,55.54862976074219,56.498565673828125,55.5162239074707,50.258567810058594,48.83498001098633,46.869041442871094,51.09870147705078,63.90273666381836,59.70427703857422,63.50377655029297,66.30889892578125,65.58385467529297,63.372989654541016,80.4876480102539,77.46028900146484,73.43440246582031,64.73177337646484,72.02177429199219,65.6926498413086,61.06440353393555,55.359710693359375,59.49290084838867,58.713436126708984,68.29743194580078,72.43238067626953,81.52583312988281,77.00775909423828,78.62384033203125,89.87600708007812,90.6156005859375,114.67035675048828,104.97265625,156.514892578125,122.26561737060547,135.77810668945312,149.5616455078125,180.87330627441406,175.60096740722656,164.8498992919922,185.20770263671875,240.810302734375,248.22459411621094,354.5879821777344,844.6807250976562,1978.441650390625
