prompt_idx,token_pos,token_text,delta_000_to_001,delta_001_to_002,delta_002_to_003,delta_003_to_004,delta_004_to_005,delta_005_to_006,delta_006_to_007,delta_007_to_008,delta_008_to_009,delta_009_to_010,delta_010_to_011,delta_011_to_012,delta_012_to_013,delta_013_to_014,delta_014_to_015,delta_015_to_016,delta_016_to_017,delta_017_to_018,delta_018_to_019,delta_019_to_020,delta_020_to_021,delta_021_to_022,delta_022_to_023,delta_023_to_024,delta_024_to_025,delta_025_to_026,delta_026_to_027,delta_027_to_028,delta_028_to_029,delta_029_to_030,delta_030_to_031,delta_031_to_032,delta_032_to_033,delta_033_to_034,delta_034_to_035,delta_035_to_036,delta_036_to_037,delta_037_to_038,delta_038_to_039,delta_039_to_040,delta_040_to_041,delta_041_to_042,delta_042_to_043,delta_043_to_044,delta_044_to_045,delta_045_to_046,delta_046_to_047,delta_047_to_048,delta_048_to_049,delta_049_to_050,delta_050_to_051,delta_051_to_052,delta_052_to_053,delta_053_to_054,delta_054_to_055,delta_055_to_056,delta_056_to_057,delta_057_to_058,delta_058_to_059,delta_059_to_060,delta_060_to_061,delta_061_to_062,delta_062_to_063,delta_063_to_064
0,0,This,82.92353057861328,68.82618713378906,38.58308029174805,47.31255340576172,16666.302734375,9820.2978515625,3098.17822265625,29.237937927246094,187.3070526123047,23.461708068847656,301.37469482421875,21.810161590576172,136.17604064941406,30.623058319091797,41.00696563720703,57.556907653808594,34.845184326171875,28.72642707824707,21.46938705444336,65.47808837890625,35.73026657104492,26.76078987121582,141.48269653320312,40.50386428833008,19.55996322631836,28.03632354736328,29.33027458190918,47.61335754394531,47.17332458496094,36.07547378540039,29.218666076660156,46.68562316894531,61.627845764160156,140.56529235839844,51.81679916381836,298.9219970703125,65.47581481933594,201.70399475097656,412.66656494140625,198.16778564453125,185.81637573242188,186.06553649902344,208.02175903320312,61.924896240234375,44.79621505737305,32.84850311279297,32.74956512451172,35.53001022338867,31.46608543395996,80.40516662597656,48.63684844970703,46.89170837402344,52.023841857910156,50.635833740234375,47.4992561340332,52.5145149230957,192.1903839111328,199.7703857421875,311.1023864746094,814.0433959960938,6889.12841796875,2037.9146728515625,4516.3740234375,17530.787109375
0,1, movie,73.06686401367188,21.023252487182617,23.648099899291992,27.314544677734375,37.96040725708008,64.20692443847656,35.99931335449219,37.50010681152344,42.159488677978516,48.67631530761719,46.58102798461914,46.03709030151367,49.60256576538086,50.93022918701172,51.52394485473633,54.72556686401367,46.780487060546875,42.69094467163086,39.96856689453125,45.83732223510742,40.33291244506836,42.695621490478516,39.66230010986328,40.68402099609375,41.74386215209961,37.995201110839844,39.88139724731445,42.29539489746094,45.49904251098633,52.9852294921875,43.84676742553711,44.4004020690918,57.581729888916016,48.00432205200195,51.05831527709961,53.4725341796875,49.82035827636719,53.33101272583008,44.55713653564453,44.7894287109375,42.548118591308594,45.176307678222656,51.467586517333984,54.1688346862793,64.45402526855469,78.63411712646484,83.75906372070312,77.93534088134766,84.74531555175781,141.21566772460938,104.56742858886719,115.38494873046875,128.57662963867188,126.29804229736328,139.97650146484375,153.39364624023438,176.00697326660156,179.57276916503906,179.97836303710938,212.53713989257812,244.9607696533203,447.031005859375,871.0137329101562,1892.5606689453125
0,2, was,59.81793212890625,21.184274673461914,17.79728126525879,21.8656005859375,37.60348892211914,34.46174621582031,24.47347068786621,28.119531631469727,33.82985305786133,40.71189880371094,31.430395126342773,43.38719940185547,48.19443130493164,46.36681365966797,42.635746002197266,50.210411071777344,53.492313385009766,48.22402572631836,45.19746017456055,49.36930465698242,51.7091064453125,57.87222671508789,47.560237884521484,64.1202163696289,58.32028579711914,59.65892791748047,63.09492111206055,50.10771942138672,51.037784576416016,56.41106414794922,55.169071197509766,53.82343292236328,69.91746520996094,57.12051773071289,60.82320022583008,72.97444915771484,63.90153503417969,57.03491973876953,52.17487335205078,54.68661880493164,51.253501892089844,43.03532028198242,50.23283767700195,55.002166748046875,60.76725769042969,78.29564666748047,83.01416778564453,90.69125366210938,89.74224853515625,125.86465454101562,118.96404266357422,135.35874938964844,151.22329711914062,143.3922576904297,161.15846252441406,168.64703369140625,221.4163055419922,194.61782836914062,196.1991729736328,219.290283203125,277.2741394042969,415.2959289550781,993.6998901367188,2258.281982421875
0,3, absolutely,56.40640640258789,18.16815185546875,26.784378051757812,78.67457580566406,37.183345794677734,17.65146255493164,19.26136016845703,31.67482566833496,42.06806182861328,46.69094467163086,49.19540023803711,46.75619888305664,53.9384651184082,59.514713287353516,53.623592376708984,51.685997009277344,50.22347640991211,45.702537536621094,43.152828216552734,40.64793014526367,43.268341064453125,43.16205978393555,40.85693359375,46.113365173339844,44.790035247802734,41.42808151245117,55.746036529541016,43.79478073120117,46.9419059753418,47.472782135009766,50.161136627197266,55.496788024902344,58.78639602661133,53.33727264404297,49.77448654174805,50.313716888427734,44.674259185791016,44.696102142333984,52.84243392944336,46.455265045166016,50.765968322753906,40.97825241088867,49.47416687011719,57.90603256225586,62.01174545288086,67.24755096435547,68.94475555419922,88.48542022705078,104.5991439819336,108.07228088378906,137.1651611328125,128.42237854003906,138.31808471679688,201.44247436523438,142.75946044921875,190.46707153320312,231.19012451171875,187.52410888671875,209.40725708007812,196.67469787597656,299.6541748046875,409.83172607421875,886.0338134765625,2161.3798828125
0,4, terrible,66.1861343383789,19.935054779052734,21.898733139038086,26.473495483398438,33.80060958862305,29.45375633239746,30.840116500854492,25.423725128173828,38.04550552368164,41.76762771606445,55.95086669921875,51.83095932006836,52.360313415527344,49.6693000793457,58.09529113769531,52.62919998168945,51.652713775634766,49.921566009521484,49.97637939453125,45.657894134521484,48.74489974975586,46.573726654052734,50.985286712646484,52.02889633178711,43.9481315612793,46.53205108642578,53.146060943603516,49.130226135253906,48.336753845214844,51.20110321044922,50.36019515991211,54.17060470581055,64.10347747802734,50.40141677856445,56.81863021850586,50.05412292480469,54.8726806640625,49.00944900512695,49.497535705566406,53.310970306396484,44.55811309814453,41.92094802856445,46.645320892333984,68.5256118774414,63.380062103271484,70.66487121582031,66.8100814819336,81.64024353027344,79.53829956054688,103.21250915527344,100.31080627441406,119.97565460205078,120.61565399169922,127.89691925048828,121.43721008300781,144.87901306152344,165.82003784179688,129.1630096435547,142.351806640625,177.3162078857422,240.0576934814453,360.8126525878906,976.2775268554688,2003.6634521484375
0,5, and,49.42729568481445,21.858627319335938,20.727937698364258,19.789335250854492,26.89113998413086,22.634323120117188,15.591793060302734,24.71973991394043,22.779207229614258,31.896223068237305,30.77556037902832,44.727996826171875,40.457794189453125,40.382015228271484,43.0299072265625,47.242088317871094,55.16593933105469,49.52257537841797,44.758609771728516,47.38160705566406,57.48189926147461,56.79656219482422,50.824249267578125,61.21842575073242,50.89990997314453,51.25271224975586,61.23942184448242,56.79169464111328,55.22712326049805,51.87737274169922,57.438297271728516,59.65631866455078,65.52899932861328,63.674278259277344,60.977455139160156,57.06645584106445,57.69709396362305,56.64872360229492,51.486534118652344,48.773502349853516,47.50703430175781,44.06348419189453,51.90835189819336,67.60078430175781,76.00572967529297,78.27597045898438,93.07205963134766,110.51834869384766,111.47351837158203,115.2166519165039,126.87065887451172,133.4334259033203,141.82188415527344,172.9779052734375,158.0761260986328,181.0526123046875,205.32763671875,183.4050750732422,204.6246795654297,230.7656707763672,271.37738037109375,391.0436706542969,823.7050170898438,1966.15966796875
0,6, I,46.13233947753906,17.709644317626953,26.571317672729492,22.31459617614746,28.01072883605957,23.731117248535156,28.090396881103516,43.03828048706055,33.28146743774414,34.54457092285156,35.88362121582031,34.42965316772461,32.04664993286133,33.82937240600586,38.53593826293945,47.668174743652344,49.31128692626953,43.992454528808594,44.12860107421875,40.58518600463867,54.53626251220703,54.095703125,46.34033203125,51.10261154174805,49.64665985107422,44.20016860961914,55.082027435302734,55.190608978271484,54.19428634643555,54.79011917114258,57.76874542236328,63.50503921508789,66.06159210205078,63.99747848510742,62.91445541381836,59.042320251464844,54.53703308105469,53.40305709838867,48.90753173828125,56.99251937866211,61.327613830566406,52.43772506713867,55.81806945800781,65.25079345703125,88.48554992675781,72.97899627685547,98.57472229003906,112.44754028320312,103.29438018798828,137.9723358154297,152.42025756835938,156.7838134765625,196.2162322998047,167.91697692871094,180.06019592285156,202.0327606201172,194.4128875732422,201.965087890625,216.2166748046875,254.97286987304688,269.97149658203125,455.87713623046875,938.6029052734375,2071.6884765625
1,0,I,64.75120544433594,48.4427375793457,32.00849151611328,44.85279083251953,10231.703125,9636.01171875,3045.619140625,96.90357208251953,101.91846466064453,67.82315826416016,286.44354248046875,21.142560958862305,101.51995086669922,70.39563751220703,98.11016845703125,106.44446563720703,96.56964111328125,69.51103973388672,20.728378295898438,108.49159240722656,96.41419982910156,25.622289657592773,106.57288360595703,74.54154968261719,19.011486053466797,25.712535858154297,26.501346588134766,76.67288970947266,75.83174896240234,34.28577423095703,28.778118133544922,99.41165161132812,105.46444702148438,103.45002746582031,78.32717895507812,281.65191650390625,106.77387237548828,103.42477416992188,452.5468444824219,194.3030242919922,98.05711364746094,76.45447540283203,206.81072998046875,47.41270065307617,99.79663848876953,70.64956665039062,29.358530044555664,33.95553207397461,28.875648498535156,67.60460662841797,43.537109375,44.68254852294922,47.17388153076172,46.83279800415039,44.41278839111328,102.86470794677734,107.24493408203125,195.44039916992188,255.63450622558594,552.8540649414062,5578.4423828125,1700.099365234375,2798.0146484375,15240.5185546875
1,1, am,65.11112213134766,23.797956466674805,19.647388458251953,26.598613739013672,45.49878692626953,44.15879440307617,30.884708404541016,22.239973068237305,34.80817413330078,47.6978645324707,45.06888961791992,34.87495422363281,31.92420768737793,35.12980270385742,33.0769157409668,31.442310333251953,32.044498443603516,32.91707992553711,32.426570892333984,36.393821716308594,35.04612350463867,39.06331253051758,37.60320281982422,37.12187576293945,31.367570877075195,30.930763244628906,35.35116958618164,37.643882751464844,38.5526237487793,37.965938568115234,42.392539978027344,36.64029312133789,45.36572265625,43.47882080078125,40.73150634765625,44.669334411621094,42.78744125366211,46.109458923339844,42.5078125,41.600318908691406,35.5433235168457,38.396671295166016,46.29441452026367,52.883670806884766,59.83127975463867,62.082454681396484,78.42367553710938,73.85655212402344,91.09146881103516,109.01677703857422,110.26923370361328,131.40110778808594,142.2644500732422,136.19418334960938,139.6552276611328,166.38540649414062,158.57334899902344,161.19952392578125,163.78611755371094,205.0650634765625,244.1708526611328,440.0281677246094,1008.4924926757812,2066.441650390625
1,2, so,58.38574981689453,16.674829483032227,23.769241333007812,39.27011489868164,37.040706634521484,29.487266540527344,33.55841064453125,21.352495193481445,38.932334899902344,41.97621154785156,42.585975646972656,51.37173843383789,66.33003234863281,58.685997009277344,60.53752517700195,48.115447998046875,45.7396125793457,51.33880615234375,39.71875762939453,43.03010559082031,42.32949447631836,39.28363800048828,43.170047760009766,40.14176940917969,38.35475540161133,41.653934478759766,43.851219177246094,47.043148040771484,49.38809585571289,47.15066909790039,46.717613220214844,48.62702941894531,56.5068359375,51.91862487792969,49.6687126159668,45.41044998168945,46.38923645019531,48.494728088378906,43.76383590698242,41.46322250366211,48.79652404785156,38.983394622802734,43.23697280883789,58.7471923828125,72.3328628540039,72.00450897216797,77.4122543334961,102.60099792480469,91.46953582763672,122.5313491821289,114.84444427490234,156.37704467773438,148.50880432128906,164.8560333251953,133.0365447998047,165.8130645751953,185.20985412597656,181.31948852539062,217.68629455566406,231.52297973632812,255.78736877441406,433.8260498046875,928.926513671875,2296.06640625
