prompt_idx,token_pos,token_text,layer_000,layer_001,layer_002,layer_003,layer_004,layer_005,layer_006,layer_007,layer_008,layer_009,layer_010,layer_011,layer_012,layer_013,layer_014,layer_015,layer_016,layer_017,layer_018,layer_019,layer_020,layer_021,layer_022,layer_023,layer_024,layer_025,layer_026,layer_027,layer_028,layer_029,layer_030,layer_031,layer_032,layer_033,layer_034,layer_035,layer_036,layer_037,layer_038,layer_039,layer_040,layer_041,layer_042,layer_043,layer_044,layer_045,layer_046,layer_047,layer_048,layer_049,layer_050,layer_051,layer_052,layer_053,layer_054,layer_055,layer_056,layer_057,layer_058,layer_059,layer_060,layer_061,layer_062,layer_063,layer_064
0,0,This,1.8114820718765259,83.12006378173828,132.91250610351562,157.8374481201172,154.66529846191406,16751.716796875,26559.296875,29607.34375,29607.1796875,29760.21484375,29759.986328125,29989.193359375,29989.14453125,30065.541015625,30065.201171875,30064.6015625,30068.201171875,30067.666015625,30067.087890625,30067.24609375,30071.876953125,30071.67578125,30071.76171875,30152.181640625,30153.01953125,30153.03125,30153.80078125,30153.58984375,30155.609375,30156.74609375,30157.359375,30157.513671875,30158.892578125,30161.396484375,30239.625,30241.46875,30413.9921875,30415.85546875,30568.794921875,30968.708984375,31133.3671875,31287.50390625,31441.994140625,31632.10546875,31624.857421875,31623.931640625,31623.30078125,31622.65625,31621.962890625,31621.478515625,31617.125,31614.744140625,31614.572265625,31611.578125,31609.9453125,31609.15625,31608.54296875,31450.826171875,31291.126953125,31048.375,30332.75,23584.85546875,21751.830078125,17583.111328125,160.17333984375
0,1, movie,1.560562014579773,73.21366119384766,80.60768127441406,89.25405883789062,96.7027587890625,111.50969696044922,144.88584899902344,155.92164611816406,164.80734252929688,177.41226196289062,200.7285919189453,218.07305908203125,228.101318359375,229.7041473388672,237.1790771484375,241.0799560546875,239.81358337402344,241.55796813964844,244.095703125,247.94619750976562,258.9120788574219,262.4568786621094,265.3111572265625,269.02740478515625,272.877197265625,277.7632141113281,281.1595458984375,282.11614990234375,284.5209045410156,290.34686279296875,304.0078430175781,308.14776611328125,311.06103515625,314.36029052734375,317.6791076660156,326.1562805175781,337.1771545410156,343.38238525390625,336.5295104980469,342.6103820800781,347.7860412597656,355.5895080566406,355.3430480957031,354.5797119140625,362.55767822265625,381.30035400390625,412.60791015625,441.7221374511719,456.3076477050781,481.3789978027344,546.8397827148438,563.7366333007812,589.825439453125,622.5179443359375,662.17041015625,697.3040161132812,730.3613891601562,781.602294921875,831.133544921875,881.8832397460938,964.78662109375,1059.5836181640625,1335.6583251953125,1969.041015625,192.8277587890625
0,2, was,1.746109127998352,60.1631965637207,71.29468536376953,77.36077117919922,82.50670623779297,95.37731170654297,110.55875396728516,114.7847671508789,120.5733642578125,128.14163208007812,142.84596252441406,152.7519073486328,165.30235290527344,170.52513122558594,175.51605224609375,175.68685913085938,178.85287475585938,187.2168731689453,192.8558349609375,194.90310668945312,200.94400024414062,209.0508270263672,209.51913452148438,211.6160125732422,218.52061462402344,225.43112182617188,235.14785766601562,239.08236694335938,240.7722930908203,241.0418243408203,244.69065856933594,245.35658264160156,240.07110595703125,247.50100708007812,248.5485382080078,252.5440216064453,258.8165283203125,272.4524841308594,267.6881408691406,275.38983154296875,281.11932373046875,293.7486877441406,293.5076599121094,302.6132507324219,320.14208984375,322.9070739746094,356.4778137207031,394.8519592285156,423.1792907714844,457.653076171875,523.479248046875,563.0269165039062,623.7105712890625,702.7479858398438,772.7020874023438,838.1845092773438,912.8087768554688,1031.079345703125,1121.417724609375,1209.880126953125,1332.6939697265625,1478.54296875,1722.2041015625,2363.17529296875,200.3953857421875
0,3, absolutely,1.5184658765792847,56.5717887878418,62.308197021484375,71.63272857666016,115.58818817138672,128.2462158203125,131.17347717285156,134.13113403320312,143.42843627929688,150.60255432128906,160.05918884277344,174.1650390625,185.21360778808594,189.3168487548828,199.73387145996094,205.1929931640625,204.73312377929688,206.57151794433594,207.63458251953125,205.8316650390625,206.83070373535156,210.7011260986328,213.19920349121094,213.96578979492188,217.83885192871094,217.7408447265625,220.1868133544922,228.0159912109375,229.06788635253906,228.112548828125,226.85049438476562,230.18663024902344,239.86708068847656,244.86671447753906,247.78323364257812,244.6560516357422,243.933837890625,245.71311950683594,248.2564239501953,259.45611572265625,264.8089904785156,281.1262512207031,282.4270935058594,291.0406799316406,306.89923095703125,326.4991760253906,349.91522216796875,372.500244140625,403.42559814453125,446.3882751464844,500.7752990722656,551.5306396484375,606.1309814453125,673.994140625,767.260986328125,817.3241577148438,904.39111328125,1017.0692138671875,1099.4927978515625,1196.1309814453125,1290.543212890625,1445.6668701171875,1682.850830078125,2246.376953125,179.5042266845703
0,4, terrible,1.4734325408935547,66.39576721191406,72.31082916259766,78.34945678710938,87.21826934814453,99.00861358642578,108.34607696533203,115.92503356933594,119.71432495117188,124.97280883789062,133.45335388183594,154.47840881347656,162.8857879638672,167.8582000732422,172.7707061767578,185.5411376953125,186.7354278564453,192.83367919921875,199.32618713378906,203.66650390625,203.8433380126953,209.81687927246094,211.47988891601562,215.57550048828125,217.77281188964844,217.0791473388672,221.1934356689453,224.9953155517578,230.52638244628906,234.57867431640625,243.10208129882812,249.75442504882812,258.8375244140625,268.9989013671875,272.30975341796875,269.3526916503906,267.78375244140625,280.2852478027344,281.7772216796875,293.77447509765625,308.5497131347656,310.5614929199219,304.1671447753906,309.9828186035156,344.2215270996094,367.7274169921875,397.3680114746094,410.1725769042969,429.37811279296875,456.3799743652344,504.36798095703125,521.4422607421875,575.6376953125,617.9951171875,675.8507690429688,702.7489624023438,764.6763916015625,847.878662109375,900.1202392578125,967.2605590820312,1064.8558349609375,1212.3004150390625,1409.0291748046875,2102.632568359375,218.74205017089844
0,5, and,1.5918916463851929,49.5350456237793,62.49740982055664,71.52989196777344,76.94619750976562,83.54035949707031,91.7575454711914,94.84342956542969,101.79144287109375,105.24014282226562,114.31993865966797,126.28813934326172,140.13304138183594,139.99771118164062,143.13082885742188,148.35572814941406,151.3201904296875,165.90293884277344,173.12510681152344,174.65145874023438,175.31719970703125,187.0445098876953,189.99832153320312,194.58413696289062,203.69000244140625,207.14791870117188,208.81729125976562,210.12396240234375,214.25021362304688,214.9470977783203,212.6979522705078,214.97305297851562,217.7015838623047,226.77951049804688,232.66758728027344,234.6959991455078,229.52606201171875,234.7724151611328,233.8153076171875,236.60714721679688,239.69569396972656,250.1796875,243.05322265625,244.22914123535156,262.5950012207031,284.62371826171875,306.7105712890625,344.994873046875,394.89056396484375,433.32708740234375,484.9967956542969,526.8917846679688,580.6893310546875,643.912109375,724.3297119140625,775.6724243164062,865.953369140625,967.6952514648438,1045.84521484375,1132.712890625,1243.3287353515625,1364.2471923828125,1567.9617919921875,2071.160400390625,200.30409240722656
0,6, I,1.7883738279342651,46.34233474731445,56.12068176269531,69.30164337158203,76.49525451660156,86.20592498779297,95.95061492919922,105.06925964355469,119.6698989868164,124.1737289428711,132.3421173095703,145.8238983154297,155.6800994873047,153.2134552001953,153.66738891601562,155.21925354003906,159.92234802246094,167.067626953125,167.66842651367188,168.76820373535156,166.41246032714844,176.9868927001953,179.50662231445312,179.86544799804688,185.78814697265625,192.69845581054688,194.63697814941406,198.5603790283203,202.8409423828125,204.8343505859375,205.7165069580078,209.67930603027344,218.23094177246094,223.6530303955078,230.16917419433594,234.95730590820312,236.4370574951172,237.36627197265625,233.03895568847656,231.25384521484375,238.5294647216797,256.5831604003906,253.8770751953125,260.6451110839844,275.86456298828125,311.1120910644531,322.0322265625,359.935791015625,397.1411437988281,426.51153564453125,472.8443298339844,520.55615234375,567.4267578125,646.7708740234375,704.46533203125,762.4380493164062,841.4762573242188,919.7307739257812,995.6947021484375,1079.7303466796875,1202.3189697265625,1316.6173095703125,1592.41748046875,2172.183349609375,196.785400390625
1,0,I,1.7927602529525757,64.8802719116211,101.74549102783203,121.40176391601562,116.03968048095703,10295.001953125,19920.95703125,22924.41015625,23001.150390625,23079.109375,23117.15234375,23348.009765625,23348.078125,23425.748046875,23463.912109375,23541.001953125,23623.47265625,23701.3125,23739.673828125,23739.783203125,23821.90234375,23899.6171875,23899.61328125,23981.3203125,24021.99609375,24021.84765625,24022.458984375,24022.62109375,24063.0703125,24102.900390625,24104.005859375,24104.919921875,24184.22265625,24263.919921875,24343.017578125,24383.603515625,24556.720703125,24636.62890625,24676.03125,25114.623046875,25281.052734375,25359.6796875,25398.474609375,25589.78515625,25586.728515625,25664.486328125,25703.859375,25703.517578125,25701.900390625,25701.470703125,25697.560546875,25694.822265625,25694.091796875,25690.619140625,25687.650390625,25685.916015625,25605.107421875,25523.62109375,25362.203125,25153.783203125,24667.96484375,19199.138671875,17662.705078125,15274.982421875,146.71473693847656
1,1, am,1.7192938327789307,65.32347869873047,77.47897338867188,81.22871398925781,89.25364685058594,107.4115982055664,127.94585418701172,134.7628173828125,138.04248046875,148.45529174804688,174.70257568359375,201.67172241210938,209.36485290527344,214.6059112548828,221.7299041748047,225.0982208251953,223.28648376464844,222.54014587402344,226.36428833007812,228.93634033203125,232.26303100585938,234.41305541992188,235.0442352294922,241.21571350097656,242.5760955810547,241.80337524414062,243.3323211669922,247.18666076660156,254.53012084960938,259.64288330078125,263.1222839355469,270.3221435546875,272.9827575683594,277.2666320800781,286.4170227050781,288.0471496582031,292.4825744628906,296.095947265625,295.1753845214844,304.7120361328125,315.3658447265625,321.77752685546875,316.90606689453125,326.22808837890625,339.92913818359375,362.1196594238281,382.6382751464844,412.91107177734375,443.769775390625,477.32891845703125,527.1558837890625,564.434326171875,616.1874389648438,680.9310913085938,746.0975341796875,795.512939453125,858.8438720703125,917.896728515625,970.2606811523438,1032.765380859375,1117.878662109375,1222.7314453125,1487.7431640625,2171.709228515625,205.38658142089844
1,2, so,1.7417511940002441,58.638633728027344,65.94225311279297,73.10411834716797,89.6371078491211,101.72929382324219,110.62153625488281,118.44661712646484,120.37132263183594,129.09805297851562,144.5309295654297,166.0038604736328,178.06834411621094,191.1717987060547,201.40591430664062,211.55429077148438,211.8875732421875,211.3268280029297,216.42572021484375,216.20867919921875,216.8910675048828,220.48207092285156,219.6372833251953,223.19851684570312,226.89231872558594,229.25111389160156,232.29412841796875,235.93362426757812,241.64599609375,242.78184509277344,240.3365936279297,242.54298400878906,247.9483642578125,255.7865447998047,264.6640319824219,266.7092590332031,266.525390625,266.3583068847656,266.2986755371094,269.98443603515625,273.79815673828125,291.55267333984375,288.3509826660156,291.88421630859375,305.8026428222656,337.0352478027344,353.21490478515625,378.46337890625,421.17950439453125,451.7534484863281,511.8624267578125,558.9044799804688,642.0479736328125,718.9269409179688,800.5405883789062,858.0057983398438,939.4360961914062,1015.4409790039062,1101.401123046875,1207.9127197265625,1325.68603515625,1465.41357421875,1745.4449462890625,2371.51513671875,160.52880859375
