prompt_idx,token_pos,token_text,delta_000_to_001,delta_001_to_002,delta_002_to_003,delta_003_to_004,delta_004_to_005,delta_005_to_006,delta_006_to_007,delta_007_to_008,delta_008_to_009,delta_009_to_010,delta_010_to_011,delta_011_to_012,delta_012_to_013,delta_013_to_014,delta_014_to_015,delta_015_to_016,delta_016_to_017,delta_017_to_018,delta_018_to_019,delta_019_to_020,delta_020_to_021,delta_021_to_022,delta_022_to_023,delta_023_to_024,delta_024_to_025,delta_025_to_026,delta_026_to_027,delta_027_to_028,delta_028_to_029,delta_029_to_030,delta_030_to_031,delta_031_to_032,delta_032_to_033,delta_033_to_034,delta_034_to_035,delta_035_to_036,delta_036_to_037,delta_037_to_038,delta_038_to_039,delta_039_to_040,delta_040_to_041,delta_041_to_042,delta_042_to_043,delta_043_to_044,delta_044_to_045,delta_045_to_046,delta_046_to_047,delta_047_to_048,delta_048_to_049,delta_049_to_050,delta_050_to_051,delta_051_to_052,delta_052_to_053,delta_053_to_054,delta_054_to_055,delta_055_to_056,delta_056_to_057,delta_057_to_058,delta_058_to_059,delta_059_to_060,delta_060_to_061,delta_061_to_062,delta_062_to_063,delta_063_to_064
0,0,2,59.077327728271484,33.3489990234375,24.61969566345215,31.503816604614258,546.0702514648438,260.95989990234375,271.7831726074219,187.13885498046875,257.9201354980469,121.94842529296875,246.78463745117188,117.91826629638672,121.93839263916016,128.61427307128906,178.7509307861328,108.3310775756836,108.61463928222656,107.7056655883789,104.51626586914062,105.48233795166016,92.03985595703125,82.31448364257812,88.50210571289062,81.62627410888672,79.12576293945312,83.9749984741211,271.22137451171875,90.40050506591797,95.61991119384766,101.41336059570312,80.81370544433594,95.697021484375,128.1707763671875,103.28439331054688,102.57186126708984,112.22595977783203,103.22384643554688,92.00933837890625,79.95513153076172,89.35394287109375,89.146240234375,86.76262664794922,162.57481384277344,142.95457458496094,174.85435485839844,147.47129821777344,163.82293701171875,123.94950866699219,162.90943908691406,165.1938934326172,169.3826446533203,201.68115234375,285.72796630859375,239.41404724121094,252.39695739746094,249.52978515625,271.92535400390625,304.7117919921875,310.1937561035156,415.6060485839844,542.8034057617188,767.2079467773438,2230.8603515625,3377.886474609375
0,1, +,64.51963806152344,30.44226837158203,21.642253875732422,39.070533752441406,51.58942413330078,15822.6591796875,3132.776611328125,100.5395736694336,103.85079193115234,67.97463989257812,287.0056457519531,23.595317840576172,102.2040786743164,95.14293670654297,98.07247924804688,106.77000427246094,97.931884765625,68.98870849609375,20.94493293762207,108.52719116210938,96.73527526855469,25.355945587158203,106.97512817382812,74.43484497070312,19.10901641845703,26.03887367248535,26.555557250976562,77.30333709716797,76.01998138427734,72.69593048095703,29.608095169067383,99.34998321533203,109.22791290283203,103.15818786621094,78.35826110839844,318.2500915527344,106.38975524902344,103.25210571289062,452.3707275390625,197.12356567382812,98.33012390136719,78.44558715820312,215.2073974609375,101.31510925292969,53.23434066772461,70.92943572998047,97.43754577636719,34.630680084228516,31.04532814025879,64.8317642211914,45.21975326538086,52.343875885009766,47.9585075378418,60.77226257324219,50.76439666748047,89.22002410888672,108.10933685302734,196.31088256835938,261.60211181640625,500.2634582519531,5412.08740234375,1594.8143310546875,2325.964111328125,12248.38671875
0,2, ,50.846065521240234,33.00249099731445,19.031652450561523,24.71820831298828,40.24100875854492,48.17271423339844,38.709190368652344,33.40287780761719,38.507728576660156,37.916717529296875,35.09048843383789,70.24053192138672,54.31156539916992,50.44987487792969,52.96025848388672,44.246429443359375,52.173397064208984,39.348106384277344,40.897125244140625,39.503238677978516,43.09169006347656,39.36946487426758,37.78597640991211,33.35083770751953,30.828594207763672,31.190929412841797,38.352203369140625,47.627140045166016,49.46925735473633,49.1123161315918,44.6396369934082,45.59629821777344,75.89512634277344,55.65890884399414,52.94611740112305,52.31962966918945,49.86767578125,49.240325927734375,46.146949768066406,48.357444763183594,42.72457504272461,47.05705642700195,53.97360610961914,61.879364013671875,75.35578918457031,82.59659576416016,75.31881713867188,79.29100036621094,97.59767150878906,109.94893646240234,100.54873657226562,135.43275451660156,112.2741928100586,114.95681762695312,121.74748992919922,119.68287658691406,138.1099090576172,143.72381591796875,129.4947967529297,190.62620544433594,228.67979431152344,473.0838317871094,1161.262939453125,2221.541748046875
0,3,2,49.258358001708984,24.801090240478516,17.71508026123047,24.587068557739258,35.47451400756836,28.71975326538086,38.939361572265625,28.14322853088379,37.03314971923828,30.848466873168945,31.55048370361328,46.20518112182617,44.02250289916992,40.473602294921875,41.90959548950195,48.17074966430664,56.67744827270508,43.43739700317383,42.6427001953125,38.147438049316406,40.84415817260742,42.420677185058594,36.02320098876953,35.47529220581055,33.881778717041016,35.83025360107422,40.29996871948242,49.88067626953125,44.81211471557617,44.910518646240234,45.45213317871094,54.562095642089844,78.8427734375,58.17109298706055,57.75434875488281,57.43042755126953,58.42744827270508,55.346187591552734,44.579837799072266,46.42988586425781,53.79426956176758,53.47260284423828,48.98250198364258,67.66435241699219,75.80287170410156,78.46112060546875,81.72772979736328,87.33260345458984,99.77854919433594,108.56429290771484,106.99015045166016,181.63140869140625,130.2393798828125,149.87010192871094,143.59466552734375,165.54989624023438,151.9154815673828,191.2583465576172,146.66387939453125,234.0497589111328,291.1902160644531,404.24090576171875,1097.86865234375,2272.868896484375
0,4, =,49.8325309753418,24.80427360534668,15.510934829711914,22.933801651000977,32.16276168823242,37.95265579223633,24.5546932220459,24.038908004760742,43.33501052856445,31.914817810058594,33.2059326171875,45.45771408081055,46.00605010986328,46.56638717651367,50.21216583251953,46.44249725341797,67.72234344482422,51.72897720336914,49.95521926879883,49.668514251708984,54.68198776245117,53.66207504272461,49.22318649291992,49.265254974365234,47.83485794067383,45.26227951049805,45.969329833984375,54.17894744873047,54.7706413269043,55.96638488769531,52.456966400146484,57.30510711669922,83.97773742675781,69.13227081298828,75.18058013916016,65.94792175292969,68.22868347167969,59.80609130859375,58.05366134643555,58.922393798828125,63.837223052978516,58.578433990478516,62.902366638183594,70.31195068359375,86.87421417236328,84.52838134765625,104.21636199951172,97.90533447265625,116.0953598022461,161.43301391601562,122.70332336425781,143.52711486816406,164.52291870117188,157.2004852294922,159.74569702148438,195.8355712890625,169.23483276367188,189.97633361816406,200.9512481689453,224.40782165527344,343.82855224609375,378.0746765136719,1017.4603881835938,2148.6826171875
1,0,1,62.57974624633789,47.86492919921875,37.43861389160156,40.71221160888672,12960.517578125,9632.3896484375,3087.840087890625,95.78112030029297,102.36851501464844,67.82845306396484,286.6217346191406,21.116607666015625,101.91800689697266,95.2230453491211,98.2521743774414,106.78266143798828,96.6066665649414,69.64955139160156,20.84408950805664,108.70339965820312,96.41690063476562,25.449277877807617,106.5105972290039,75.0433578491211,18.59514617919922,26.11867904663086,27.654905319213867,77.05625915527344,39.79203414916992,34.39595031738281,29.074167251586914,75.56748962402344,56.27893829345703,138.17308044433594,45.62415313720703,287.0855712890625,58.0213623046875,152.16256713867188,410.6976013183594,196.20074462890625,133.92579650878906,185.8238067626953,206.4473419189453,51.40411376953125,42.82123947143555,31.43442726135254,30.131486892700195,33.767356872558594,30.578027725219727,71.49251556396484,44.13017654418945,45.36865997314453,48.95012664794922,48.73897171020508,45.563812255859375,50.71541976928711,190.47669982910156,197.09983825683594,214.01043701171875,624.6934814453125,6055.2421875,1817.80029296875,3481.81689453125,16359.2890625
1,1, +,63.05601501464844,28.663610458374023,20.089445114135742,28.5487117767334,40.25800323486328,28.623353958129883,28.020008087158203,28.545387268066406,51.69442367553711,39.96288299560547,33.47301483154297,40.813602447509766,39.970890045166016,51.99458694458008,50.96940994262695,39.77442932128906,43.17530059814453,42.83457565307617,41.11145782470703,41.388343811035156,41.16524124145508,37.34708023071289,33.738162994384766,32.69087600708008,30.104326248168945,33.22061538696289,45.81282424926758,41.734375,46.101436614990234,46.50968551635742,43.79698181152344,50.15240478515625,75.02364349365234,53.96345138549805,50.7237663269043,55.929222106933594,48.89875030517578,45.638370513916016,41.9412841796875,47.055912017822266,37.23721694946289,45.162174224853516,55.978302001953125,61.10399627685547,75.29881286621094,70.03527069091797,73.87621307373047,85.55755615234375,97.82401275634766,119.07013702392578,98.5554428100586,139.86056518554688,124.1867904663086,118.84536743164062,133.28546142578125,138.3186492919922,142.88124084472656,131.4831085205078,144.66140747070312,197.35000610351562,222.3929901123047,379.8131408691406,989.0372314453125,2114.780029296875
1,2, ,48.072940826416016,33.46992492675781,19.09084129333496,22.29001808166504,32.01282501220703,26.15545654296875,36.68187713623047,34.338050842285156,31.570220947265625,32.24541473388672,31.616363525390625,40.97880554199219,44.669124603271484,44.4953498840332,44.48667907714844,41.640907287597656,48.98070526123047,40.419403076171875,39.673858642578125,37.9042854309082,46.35738754272461,44.90425109863281,36.83826446533203,36.607669830322266,32.6650505065918,35.2231330871582,40.58360290527344,53.3635368347168,49.324058532714844,47.90974807739258,43.50923538208008,46.14466857910156,65.70648956298828,52.97550964355469,53.25895309448242,48.46186447143555,48.436641693115234,48.010581970214844,38.059364318847656,48.189632415771484,45.872047424316406,43.48580551147461,46.90846252441406,66.25791931152344,75.07077026367188,82.3000717163086,78.79898071289062,74.77340698242188,100.2965316772461,143.28846740722656,100.8746337890625,144.8706817626953,118.4472427368164,107.89717102050781,99.96649932861328,127.29917907714844,132.0687713623047,125.03309631347656,135.64053344726562,185.52183532714844,230.0497283935547,508.4057312011719,1206.83935546875,2289.922607421875
1,3,3,47.9023551940918,25.372787475585938,17.600923538208008,22.42888832092285,32.294498443603516,26.4885196685791,35.59502029418945,26.716856002807617,32.54978942871094,32.397735595703125,38.581787109375,47.43733596801758,44.69795608520508,49.0573844909668,52.20931625366211,53.01673126220703,67.669189453125,52.50498962402344,50.67045974731445,49.256717681884766,45.3427848815918,47.08458709716797,46.931758880615234,42.58121109008789,40.14851379394531,44.99497985839844,43.35322952270508,54.23420333862305,47.87656784057617,57.86445236206055,53.15049743652344,59.666622161865234,71.6039047241211,59.566158294677734,67.8925552368164,57.739803314208984,54.79035568237305,54.148372650146484,47.084259033203125,53.77418899536133,55.79267501831055,55.486289978027344,48.966026306152344,73.3139419555664,81.2940902709961,86.97937774658203,75.66107177734375,92.5746078491211,104.03602600097656,102.46887969970703,115.92752838134766,180.7061004638672,126.27876281738281,145.0486297607422,135.6075897216797,148.81240844726562,149.04176330566406,183.42018127441406,167.83082580566406,231.52658081054688,296.2247619628906,391.022705078125,1154.5968017578125,2309.6552734375
1,4, =,49.4832763671875,25.72897720336914,15.68310832977295,22.550262451171875,30.954158782958984,36.96940994262695,27.13442039489746,28.35356903076172,48.09806823730469,30.908809661865234,40.263126373291016,44.28362274169922,46.90629196166992,45.435874938964844,58.76902770996094,52.70433807373047,62.18048095703125,56.89849090576172,52.02147674560547,56.3502197265625,62.011783599853516,58.58651351928711,55.46089553833008,53.163360595703125,51.65289306640625,47.22297286987305,48.51092529296875,57.50349807739258,57.8129768371582,59.80403137207031,53.95041275024414,56.86840057373047,80.72098541259766,68.2322006225586,71.3363037109375,57.57448196411133,63.78696823120117,57.9996452331543,52.81990051269531,55.88605499267578,66.9835205078125,61.026519775390625,52.975040435791016,67.79784393310547,99.56706237792969,92.12830352783203,85.6031265258789,100.2883529663086,103.3413314819336,141.41355895996094,111.29652404785156,125.14112091064453,154.56741333007812,118.11190795898438,146.17794799804688,179.7812042236328,155.7131805419922,166.114013671875,168.22903442382812,188.74740600585938,288.7772521972656,351.0126647949219,1119.4368896484375,2266.509765625
