prompt_idx,token_pos,token_text,layer_000,layer_001,layer_002,layer_003,layer_004,layer_005,layer_006,layer_007,layer_008,layer_009,layer_010,layer_011,layer_012,layer_013,layer_014,layer_015,layer_016,layer_017,layer_018,layer_019,layer_020,layer_021,layer_022,layer_023,layer_024,layer_025,layer_026,layer_027,layer_028,layer_029,layer_030,layer_031,layer_032,layer_033,layer_034,layer_035,layer_036,layer_037,layer_038,layer_039,layer_040,layer_041,layer_042,layer_043,layer_044,layer_045,layer_046,layer_047,layer_048,layer_049,layer_050,layer_051,layer_052,layer_053,layer_054,layer_055,layer_056,layer_057,layer_058,layer_059,layer_060,layer_061,layer_062,layer_063,layer_064
0,0,3,1.5578317642211914,67.39019775390625,99.01714324951172,126.39836120605469,142.9734649658203,12161.7060546875,21912.291015625,24993.095703125,25069.7734375,25147.498046875,25185.55078125,25415.837890625,25415.97265625,25493.486328125,25570.513671875,25647.40625,25729.607421875,25807.279296875,25845.46875,25845.638671875,25927.09765625,26004.62890625,26004.876953125,26086.271484375,26126.548828125,26126.60546875,26127.337890625,26127.19921875,26167.50390625,26207.330078125,26247.576171875,26248.470703125,26327.625,26407.130859375,26486.146484375,26526.732421875,26739.75390625,26780.09375,26898.23828125,27298.53125,27464.166015625,27543.03515625,27700.2890625,27891.99609375,27889.244140625,27887.826171875,27887.404296875,27887.02734375,27886.00390625,27885.0546875,27881.81640625,27879.7265625,27879.583984375,27876.671875,27874.05859375,27872.904296875,27871.28125,27711.73046875,27551.623046875,27383.33203125,26849.1640625,21119.65625,19520.646484375,16446.73828125,123.80387115478516
0,1, +,1.6827943325042725,60.959930419921875,78.2035140991211,87.83953094482422,98.08184814453125,110.81723022460938,121.76576232910156,131.74026489257812,144.39279174804688,160.0997314453125,182.2951202392578,196.01541137695312,216.81631469726562,222.08653259277344,238.7726593017578,250.66067504882812,250.91610717773438,257.6961975097656,264.83526611328125,268.0616455078125,273.0471496582031,272.6927795410156,270.74298095703125,271.73065185546875,273.614501953125,273.85357666015625,275.5838623046875,280.80377197265625,281.8347473144531,289.8101501464844,298.63848876953125,302.93353271484375,315.1285095214844,329.9935302734375,345.131103515625,353.8403625488281,359.44189453125,358.3765563964844,355.89483642578125,360.521728515625,369.9554138183594,377.4480895996094,367.9112854003906,369.6321105957031,377.0995788574219,403.9565734863281,417.2551574707031,432.83526611328125,460.2785949707031,498.62591552734375,542.162841796875,563.1177978515625,627.6829223632812,670.41845703125,701.0712890625,751.7881469726562,824.1122436523438,892.0361938476562,938.3355712890625,994.2234497070312,1088.8905029296875,1211.905517578125,1441.6536865234375,2186.5244140625,178.54681396484375
0,2, ,1.3829126358032227,50.290306091308594,74.21543884277344,85.42244720458984,91.64447021484375,101.20975494384766,112.56501007080078,124.56796264648438,135.62586975097656,145.36822509765625,159.59091186523438,171.1439971923828,184.48190307617188,187.00657653808594,186.47537231445312,185.3811492919922,183.1141357421875,196.03707885742188,199.85569763183594,202.07687377929688,202.31900024414062,208.51345825195312,211.71726989746094,214.68130493164062,215.3788604736328,217.21075439453125,219.90611267089844,226.12388610839844,235.1593780517578,236.56846618652344,234.1676788330078,236.81988525390625,242.19256591796875,258.47161865234375,269.85552978515625,279.3069152832031,278.7787780761719,279.82904052734375,278.418212890625,280.72674560546875,292.01873779296875,309.8203430175781,305.1451110839844,307.8052673339844,322.3676452636719,354.3956604003906,375.87939453125,394.87396240234375,415.6836853027344,442.1924133300781,499.19903564453125,519.3035888671875,585.7835693359375,623.9348754882812,654.4306030273438,684.430908203125,735.6813354492188,807.37158203125,851.4204711914062,920.1109008789062,1017.7060546875,1112.15673828125,1438.7642822265625,2388.252197265625,186.5179443359375
0,3,4,1.5843249559402466,50.83250427246094,65.53981018066406,73.60057067871094,84.33357238769531,100.92630767822266,110.57254028320312,122.51829528808594,136.13990783691406,148.80581665039062,164.6955108642578,178.646484375,185.7653045654297,189.01951599121094,189.3665771484375,200.6100616455078,198.24057006835938,209.9669952392578,211.85467529296875,217.850341796875,225.4517822265625,233.2745361328125,238.03761291503906,237.81605529785156,239.3818359375,245.84666442871094,251.80809020996094,253.3344268798828,260.77020263671875,258.9478759765625,260.4073181152344,266.0995178222656,275.553466796875,287.6650695800781,295.1622314453125,301.8075866699219,304.6968994140625,300.82318115234375,307.73828125,309.666259765625,319.87841796875,342.56414794921875,332.4992370605469,333.86932373046875,354.4556579589844,385.47021484375,404.8818359375,427.39434814453125,457.39337158203125,498.23443603515625,528.6768798828125,567.5953369140625,658.2774047851562,692.5952758789062,734.7705688476562,781.0773315429688,857.82421875,936.0137329101562,1003.785888671875,1082.903564453125,1193.5435791015625,1355.604736328125,1555.714111328125,2452.010498046875,196.68666076660156
0,4, =,1.6369329690933228,49.66773986816406,65.61192321777344,72.4487075805664,81.4017562866211,94.85464477539062,110.7197265625,120.37808990478516,127.2299575805664,143.97023010253906,159.0659942626953,171.44906616210938,181.95274353027344,183.21778869628906,182.53823852539062,183.30543518066406,183.41940307617188,196.1161651611328,202.53981018066406,205.35699462890625,211.4704132080078,221.66065979003906,227.8013153076172,231.18743896484375,228.7642059326172,233.6069793701172,233.9290771484375,236.93798828125,242.8315887451172,246.98004150390625,247.50108337402344,245.81961059570312,251.4825897216797,259.0164794921875,266.832763671875,280.3255920410156,280.8974609375,286.6478271484375,291.6529541015625,295.13031005859375,305.4317626953125,326.78118896484375,316.5190124511719,323.3649597167969,332.6128845214844,377.6868591308594,397.1553649902344,420.6338195800781,454.4410705566406,496.17401123046875,555.6994018554688,576.6553955078125,620.56005859375,668.8351440429688,695.7723388671875,737.7136840820312,817.3553466796875,880.8601684570312,932.391845703125,1008.2134399414062,1084.9539794921875,1237.2974853515625,1403.713623046875,2203.320068359375,176.5494842529297
1,0,5,1.5811514854431152,70.09561157226562,97.21829986572266,120.9853286743164,129.94288635253906,13688.6630859375,23481.251953125,26521.169921875,26597.689453125,26675.263671875,26713.216796875,26943.138671875,26943.25,27020.587890625,27058.69140625,27096.634765625,27140.076171875,27140.158203125,27139.615234375,27139.8203125,27144.005859375,27144.302734375,27144.5546875,27147.345703125,27148.751953125,27148.83203125,27149.626953125,27149.44140625,27150.8359375,27151.373046875,27152.53515625,27153.36328125,27154.189453125,27156.123046875,27234.517578125,27236.4140625,27409.18359375,27409.890625,27564.51953125,27964.849609375,28129.84375,28284.859375,28440.203125,28630.7578125,28626.3359375,28624.88671875,28623.736328125,28623.2734375,28622.15234375,28621.1484375,28617.6640625,28616.01953125,28615.91015625,28612.99609375,28610.7890625,28609.5,28607.8671875,28449.990234375,28290.19921875,28045.900390625,27488.923828125,21297.68359375,19595.7421875,16377.5302734375,137.59584045410156
1,1, +,1.6827943325042725,63.0506591796875,80.70945739746094,89.37716674804688,98.22118377685547,110.26195526123047,118.93476867675781,127.51367950439453,141.58616638183594,158.0116729736328,180.45945739746094,193.6274871826172,207.22439575195312,217.8838348388672,228.20355224609375,234.47897338867188,233.4711456298828,240.51551818847656,243.8914031982422,248.41380310058594,256.2944030761719,256.7040100097656,255.8756103515625,258.5718688964844,260.6157531738281,261.086181640625,263.02642822265625,272.2825927734375,278.9543151855469,285.72705078125,290.72607421875,295.849853515625,309.2608642578125,325.766357421875,338.2286071777344,347.9820556640625,358.1750183105469,357.05291748046875,356.20172119140625,361.4599609375,375.17047119140625,381.35015869140625,371.40185546875,375.0863342285156,384.1293029785156,411.6705627441406,427.7857360839844,441.9559020996094,475.80889892578125,514.8435668945312,560.88671875,579.8793334960938,642.0834350585938,683.0545043945312,721.0675659179688,770.7512817382812,842.0631103515625,909.7496337890625,956.3800659179688,1012.8125610351562,1092.0595703125,1220.9166259765625,1444.886962890625,2188.745361328125,187.4019775390625
1,2, ,1.3829126358032227,51.070579528808594,74.52349090576172,85.54544830322266,91.78656768798828,100.81392669677734,111.31764221191406,123.13815307617188,134.34286499023438,144.64865112304688,159.39956665039062,170.53656005859375,183.4351043701172,187.20196533203125,186.0338897705078,185.03944396972656,182.7866668701172,194.99473571777344,197.27879333496094,201.66114807128906,201.84426879882812,205.3890838623047,209.4197540283203,213.50396728515625,213.62249755859375,215.96250915527344,218.5128173828125,226.66575622558594,235.3602294921875,236.7516326904297,234.55987548828125,236.86659240722656,241.46627807617188,258.74346923828125,269.0333251953125,279.4455261230469,279.25372314453125,279.9579162597656,279.14959716796875,281.3027038574219,292.8590393066406,312.4677734375,306.9000549316406,309.6703796386719,324.05877685546875,355.9420166015625,379.94757080078125,397.1872863769531,419.6331481933594,448.59710693359375,506.8634033203125,528.0853881835938,591.76171875,625.95654296875,660.4812622070312,693.8784790039062,744.4232788085938,812.7122192382812,859.6286010742188,931.422119140625,1021.3710327148438,1126.70068359375,1439.3671875,2402.953857421875,186.8551788330078
1,3,2,1.4177995920181274,49.61006546020508,65.3794937133789,72.99380493164062,82.53506469726562,97.9565658569336,107.28104400634766,120.90973663330078,130.60231018066406,147.28677368164062,164.19046020507812,179.26193237304688,189.13458251953125,190.8418731689453,185.29588317871094,183.85350036621094,182.45777893066406,200.9794158935547,203.42918395996094,207.9246368408203,215.32974243164062,217.5371856689453,223.39820861816406,224.02484130859375,226.7855987548828,231.40203857421875,233.45562744140625,236.8084259033203,243.61581420898438,243.70806884765625,241.35061645507812,242.0636749267578,252.37469482421875,262.2607116699219,269.0472717285156,276.5995788574219,281.0526123046875,277.7066955566406,285.0182189941406,288.21319580078125,297.8005065917969,321.6833190917969,311.0338439941406,313.5780944824219,338.1495666503906,374.18438720703125,392.18389892578125,409.0060729980469,449.2762451171875,487.46697998046875,521.6326904296875,562.325927734375,645.7656860351562,678.5099487304688,725.5936279296875,774.965576171875,845.5790405273438,909.4100952148438,982.256591796875,1052.2122802734375,1167.0467529296875,1315.5462646484375,1544.2105712890625,2428.131103515625,204.7282257080078
1,4, =,1.6369329690933228,49.669620513916016,65.28935241699219,71.90607452392578,80.7948226928711,93.61511993408203,109.21700286865234,117.5582275390625,125.48543548583984,145.1459503173828,159.42022705078125,172.46005249023438,183.29763793945312,186.33963012695312,184.99830627441406,185.73960876464844,189.0830535888672,203.48666381835938,210.1714630126953,215.41407775878906,220.9573974609375,229.36880493164062,236.71519470214844,240.0154266357422,238.0029296875,244.38572692871094,245.5732879638672,248.86062622070312,254.14614868164062,257.83636474609375,255.31275939941406,252.23141479492188,257.19000244140625,273.0608215332031,282.1028747558594,289.7693786621094,292.6419372558594,296.7864990234375,303.3001403808594,307.9928894042969,317.5965881347656,351.51739501953125,335.76214599609375,337.17169189453125,349.779541015625,393.2596435546875,410.8846740722656,427.06787109375,469.1745300292969,503.7554016113281,560.477783203125,588.083251953125,634.51123046875,674.159912109375,702.4036865234375,745.5927124023438,826.2427978515625,896.4837036132812,947.0624389648438,1017.5975952148438,1091.19873046875,1233.2506103515625,1422.1444091796875,2250.968017578125,180.0355987548828
