prompt_idx,token_pos,token_text,delta_000_to_001,delta_001_to_002,delta_002_to_003,delta_003_to_004,delta_004_to_005,delta_005_to_006,delta_006_to_007,delta_007_to_008,delta_008_to_009,delta_009_to_010,delta_010_to_011,delta_011_to_012,delta_012_to_013,delta_013_to_014,delta_014_to_015,delta_015_to_016,delta_016_to_017,delta_017_to_018,delta_018_to_019,delta_019_to_020,delta_020_to_021,delta_021_to_022,delta_022_to_023,delta_023_to_024,delta_024_to_025,delta_025_to_026,delta_026_to_027,delta_027_to_028
0,0,The,53.506107330322266,1960.8221435546875,2590.25537109375,37.58491134643555,109.85747528076172,45.16414260864258,39.16677474975586,41.808536529541016,40.19333267211914,27.295427322387695,27.078845977783203,25.065561294555664,21.228303909301758,28.592445373535156,18.860382080078125,13.845632553100586,21.337465286254883,22.121902465820312,17.960573196411133,16.589462280273438,32.41783905029297,33.709747314453125,39.78955078125,61.735958099365234,135.9348907470703,432.3068542480469,2400.96484375,2097.98486328125
0,1, capital,34.50568389892578,19.2569637298584,37.46393585205078,18.552448272705078,27.79716682434082,23.37462043762207,30.988779067993164,30.587764739990234,28.754913330078125,30.97725486755371,29.47486114501953,33.03097152709961,30.326356887817383,26.73343276977539,24.831470489501953,23.551294326782227,21.740283966064453,26.367095947265625,31.541767120361328,54.72468566894531,39.48966979980469,92.7202377319336,68.97188568115234,139.8663787841797,115.2208251953125,102.57811737060547,182.8831024169922,489.3480224609375
0,2, of,29.915271759033203,20.764341354370117,34.3056755065918,24.46097183227539,32.23311996459961,27.006746292114258,32.96440505981445,33.32313537597656,36.552734375,39.47609329223633,36.28286361694336,35.4395637512207,29.654685974121094,33.84133529663086,27.510196685791016,24.465295791625977,24.577449798583984,29.903732299804688,41.81113052368164,57.445743560791016,53.25526809692383,92.47899627685547,84.07938385009766,93.04967498779297,106.09907531738281,128.24391174316406,171.9722442626953,483.9090576171875
0,3, France,39.46833419799805,18.874887466430664,25.788681030273438,37.25198745727539,42.8563117980957,29.76732635498047,28.270336151123047,30.645553588867188,27.54229164123535,28.59189224243164,26.59598159790039,43.21745300292969,37.043487548828125,34.93999481201172,31.487533569335938,30.227554321289062,26.073869705200195,33.451717376708984,38.72977828979492,59.138675689697266,45.06631851196289,69.52197265625,67.89628601074219,73.22785949707031,115.25360870361328,80.99848175048828,100.3753890991211,389.1687927246094
0,4, is,30.27495002746582,16.685251235961914,19.232023239135742,24.065549850463867,29.15507698059082,24.85648536682129,28.37602996826172,28.383878707885742,40.210693359375,33.48973846435547,35.53277587890625,35.86550521850586,31.2497501373291,43.9775390625,35.94618606567383,34.85741424560547,34.549842834472656,38.0655517578125,43.930076599121094,48.68672561645508,61.75846481323242,94.8823471069336,99.14910125732422,142.0028533935547,119.72061157226562,145.7574920654297,206.11065673828125,448.9912414550781
1,0,Die,42.77778625488281,2234.001708984375,2778.7548828125,37.66103744506836,109.79048919677734,44.45720672607422,39.271175384521484,41.9516487121582,40.21824645996094,27.354217529296875,27.228933334350586,25.411048889160156,21.37253761291504,28.637537002563477,18.972909927368164,14.221567153930664,21.38555908203125,22.209793090820312,18.050159454345703,16.584840774536133,28.33881187438965,33.841495513916016,38.9781494140625,63.79428482055664,137.1524658203125,434.405517578125,2477.091064453125,2460.987548828125
1,1, Haupt,38.27732849121094,27.05409049987793,31.76719093322754,27.764986038208008,50.161033630371094,29.735898971557617,28.980560302734375,30.874649047851562,26.763751983642578,27.277647018432617,27.167287826538086,28.49835777282715,27.079992294311523,25.346569061279297,27.18022346496582,24.312589645385742,27.235090255737305,26.455747604370117,27.508359909057617,55.50493621826172,48.83505630493164,86.0042495727539,83.7746810913086,169.04649353027344,126.08106231689453,155.14671325683594,169.16184997558594,398.5776672363281
1,2,stadt,40.07870101928711,24.233678817749023,35.045040130615234,43.81789016723633,44.291778564453125,33.725582122802734,34.69780349731445,33.13056182861328,32.78252029418945,33.0053825378418,30.019512176513672,27.954524993896484,26.834197998046875,31.373992919921875,32.95632553100586,30.084871292114258,25.050430297851562,30.72189712524414,36.53738021850586,58.493892669677734,42.88063430786133,69.98602294921875,65.58995819091797,81.4845962524414,117.06890106201172,110.21651458740234,150.90025329589844,385.7231140136719
1,3, von,40.14229202270508,23.707340240478516,32.39213943481445,30.26766586303711,34.28937530517578,26.02924919128418,28.986404418945312,28.809926986694336,33.2608642578125,32.03955841064453,31.52318572998047,28.878990173339844,26.079193115234375,33.46836471557617,32.77875518798828,33.97340774536133,30.026508331298828,29.97069549560547,37.12797164916992,47.97161865234375,47.652408599853516,107.57821655273438,80.74116516113281,81.97200775146484,104.71244812011719,125.60639190673828,165.85452270507812,443.0833740234375
1,4, Frank,36.65165710449219,22.600833892822266,45.63362503051758,30.779300689697266,35.132869720458984,31.607343673706055,28.3427677154541,28.442428588867188,23.539852142333984,26.518728256225586,23.72066879272461,31.082414627075195,23.715492248535156,29.898134231567383,23.19240379333496,33.073326110839844,26.58259391784668,26.31185531616211,31.742965698242188,44.67119216918945,34.994625091552734,83.39689636230469,106.85356903076172,106.56230926513672,108.976806640625,119.61819458007812,138.45315551757812,375.1999816894531
1,5,reich,40.21324157714844,24.257619857788086,31.013944625854492,47.096004486083984,35.87047576904297,32.14338302612305,28.8498477935791,28.80356788635254,27.012371063232422,28.72672462463379,34.9500617980957,37.7620964050293,35.071781158447266,38.59661102294922,39.323177337646484,37.23998260498047,33.70941162109375,35.64889144897461,36.767704010009766,48.70930099487305,47.126224517822266,70.6485595703125,70.14124298095703,86.75906372070312,143.2362518310547,160.32676696777344,256.72125244140625,416.2895812988281
