prompt_idx,token_pos,token_text,delta_000_to_001,delta_001_to_002,delta_002_to_003,delta_003_to_004,delta_004_to_005,delta_005_to_006,delta_006_to_007,delta_007_to_008,delta_008_to_009,delta_009_to_010,delta_010_to_011,delta_011_to_012,delta_012_to_013,delta_013_to_014,delta_014_to_015,delta_015_to_016,delta_016_to_017,delta_017_to_018,delta_018_to_019,delta_019_to_020,delta_020_to_021,delta_021_to_022,delta_022_to_023,delta_023_to_024,delta_024_to_025,delta_025_to_026,delta_026_to_027,delta_027_to_028
0,0,To,52.554779052734375,2102.8837890625,2611.842041015625,37.43152618408203,109.80685424804688,45.01101303100586,39.222389221191406,41.84458923339844,40.26137924194336,27.239341735839844,27.125524520874023,25.134899139404297,21.084758758544922,28.55760955810547,18.83713150024414,13.791836738586426,21.34978485107422,22.05995750427246,17.788549423217773,16.337533950805664,32.25337219238281,33.93522644042969,39.70682907104492,62.1060791015625,136.34849548339844,433.0129089355469,2422.421630859375,2223.4453125
0,1, be,35.27543640136719,21.414743423461914,29.146881103515625,32.21185302734375,39.7705192565918,27.952341079711914,33.804954528808594,32.930397033691406,32.3077507019043,36.96484375,31.124988555908203,28.24930191040039,25.214879989624023,26.631864547729492,27.78589630126953,24.549468994140625,25.594749450683594,36.118682861328125,39.63569641113281,66.56013488769531,74.16329956054688,85.96000671386719,88.7497329711914,111.84028625488281,111.12114715576172,107.71524810791016,218.9824981689453,507.397705078125
0,2, or,37.11427307128906,24.03856658935547,36.997859954833984,26.947484970092773,34.58864974975586,40.755184173583984,36.87509536743164,36.1153564453125,30.960403442382812,35.79166030883789,37.19468307495117,33.94532775878906,30.7128849029541,44.22062301635742,38.69864273071289,33.575138092041016,32.119388580322266,39.54008483886719,50.099281311035156,92.17797088623047,79.86168670654297,97.45927429199219,112.47374725341797,120.13106536865234,144.08175659179688,100.07170104980469,200.83334350585938,470.9288330078125
0,3, not,36.38024139404297,21.304964065551758,32.24888610839844,24.628938674926758,30.83097267150879,50.37032699584961,44.31252670288086,40.08527755737305,41.868797302246094,46.36817169189453,50.729156494140625,47.39818572998047,42.737060546875,46.07810592651367,38.38868713378906,35.67978286743164,37.52230453491211,44.64667892456055,50.371158599853516,87.60681915283203,72.45331573486328,98.07228088378906,95.65560913085938,98.7478256225586,147.98617553710938,93.22625732421875,163.89695739746094,451.0167236328125
0,4, to,31.742677688598633,19.039949417114258,32.798946380615234,28.548341751098633,31.078054428100586,29.860828399658203,31.11357879638672,32.004520416259766,44.995880126953125,49.486297607421875,50.18633270263672,47.34342956542969,42.71283721923828,40.76021194458008,36.981868743896484,37.298519134521484,33.94843673706055,40.771358489990234,47.3746337890625,65.07067108154297,55.589935302734375,91.10826873779297,84.16835021972656,98.23771667480469,135.19703674316406,98.54002380371094,165.93460083007812,443.2587585449219
1,0,I,58.52073669433594,1788.5684814453125,2582.106689453125,37.63227462768555,109.5575942993164,45.1227912902832,38.99030685424805,41.76498031616211,40.18438720703125,27.23707389831543,27.085376739501953,25.32600975036621,21.218740463256836,28.58456802368164,18.8975830078125,13.79231071472168,21.38250732421875,22.185588836669922,17.940603256225586,16.532001495361328,28.05811882019043,33.31188201904297,39.509620666503906,61.76378631591797,126.97111511230469,420.9623107910156,2322.9755859375,2003.2742919921875
1,1, think,38.447269439697266,19.445810317993164,22.11764144897461,17.764785766601562,34.06897735595703,31.501501083374023,33.870216369628906,33.71968078613281,28.562223434448242,28.992280960083008,23.792848587036133,28.071563720703125,24.016225814819336,23.75017547607422,24.21721076965332,25.1528263092041,26.165681838989258,38.36314392089844,43.2077751159668,65.2676773071289,70.42802429199219,77.53559875488281,70.64613342285156,88.37612915039062,103.82804107666016,111.36857604980469,149.2183380126953,523.5479125976562
1,2, therefore,41.73720932006836,22.5958309173584,25.795249938964844,23.34885597229004,32.80093002319336,31.54296875,28.9630184173584,31.214937210083008,29.780805587768555,30.326488494873047,28.547822952270508,27.42619514465332,26.523193359375,34.94516372680664,29.205026626586914,31.093875885009766,25.080333709716797,33.261085510253906,45.837703704833984,56.09383010864258,51.79731750488281,89.87213134765625,71.57137298583984,103.49929809570312,113.51210021972656,111.1783676147461,150.5563507080078,544.591552734375
1,3, I,31.47609519958496,18.807334899902344,25.670928955078125,25.007959365844727,34.012638092041016,32.70597457885742,32.1276969909668,33.22352981567383,34.32807922363281,41.3133430480957,38.501766204833984,33.84309005737305,28.806203842163086,32.531951904296875,31.454421997070312,27.405969619750977,26.344762802124023,32.755043029785156,44.521629333496094,53.50806427001953,57.50051498413086,87.98285675048828,78.52177429199219,87.26599884033203,113.40895080566406,136.17355346679688,189.8945770263672,558.78271484375
2,0,One,44.289249420166016,1661.3931884765625,2680.847900390625,37.837886810302734,109.59221649169922,45.11077117919922,27.537076950073242,41.83053970336914,40.2155876159668,27.131664276123047,27.004152297973633,25.175029754638672,21.24427604675293,28.59955406188965,18.898889541625977,13.952030181884766,21.384614944458008,22.170122146606445,18.103059768676758,16.647045135498047,32.50715255737305,33.00453186035156,39.71790313720703,61.62256622314453,127.1558609008789,415.6771240234375,2346.44140625,1945.7457275390625
