prompt_idx,token_pos,token_text,layer_000,layer_001,layer_002,layer_003,layer_004,layer_005,layer_006,layer_007,layer_008,layer_009,layer_010,layer_011,layer_012,layer_013,layer_014,layer_015,layer_016,layer_017,layer_018,layer_019,layer_020,layer_021,layer_022,layer_023,layer_024,layer_025,layer_026,layer_027,layer_028
0,0,This,0.9119386076927185,55.864627838134766,2662.47607421875,5327.62890625,5344.943359375,5439.17333984375,5461.7021484375,5487.1123046875,5511.9541015625,5537.78759765625,5553.61083984375,5569.486328125,5576.91796875,5584.634765625,5600.05810546875,5608.08251953125,5608.0810546875,5600.22509765625,5592.29345703125,5592.26513671875,5591.97021484375,5583.572265625,5579.369140625,5549.34619140625,5499.728515625,5396.68798828125,5019.15966796875,2733.7626953125,105.41722106933594
0,1, movie,1.111393928527832,37.328773498535156,44.4627571105957,55.714385986328125,56.599971771240234,68.1114730834961,63.08823776245117,69.50981140136719,83.19456481933594,84.2948226928711,89.93485260009766,94.80331420898438,95.15388488769531,97.46690368652344,103.6439437866211,109.58073425292969,109.7763900756836,114.98455047607422,121.6810531616211,128.59915161132812,163.28826904296875,175.87612915039062,214.95455932617188,244.61788940429688,299.1507568359375,348.916748046875,394.3802795410156,468.3608093261719,112.81707763671875
0,2, was,1.0971643924713135,37.79526901245117,43.85593032836914,49.979942321777344,54.75514221191406,66.5121078491211,62.36090850830078,69.88319396972656,71.32445526123047,77.4205093383789,81.98284149169922,88.35429382324219,91.93890380859375,92.89535522460938,99.21411895751953,100.62548828125,107.01615905761719,109.87538146972656,114.51293182373047,131.60475158691406,157.81773376464844,184.4408721923828,241.32315063476562,288.0918884277344,351.29754638671875,403.44659423828125,454.7720642089844,556.6983032226562,105.69880676269531
0,3, absolutely,1.3499109745025635,35.40421676635742,41.79648208618164,54.800907135009766,65.11161041259766,80.93583679199219,79.39007568359375,80.77448272705078,81.18726348876953,85.2763900756836,88.04425811767578,91.29169464111328,92.97740936279297,95.35540771484375,99.04936981201172,98.68545532226562,104.12783813476562,109.169921875,115.18434143066406,129.41685485839844,154.4279327392578,174.896240234375,236.6334228515625,273.4706115722656,321.8194885253906,392.35968017578125,468.9892272949219,575.451416015625,101.29077911376953
0,4, fantastic,1.1109005212783813,36.988380432128906,43.86806869506836,49.857051849365234,61.679412841796875,72.79438018798828,69.59739685058594,70.31767272949219,69.33592224121094,76.19265747070312,82.23332977294922,84.09742736816406,86.58821105957031,90.50738525390625,96.66434478759766,102.74536895751953,109.64452362060547,114.51445770263672,123.66400909423828,140.35635375976562,160.84988403320312,173.09291076660156,217.83517456054688,249.08543395996094,280.83843994140625,351.6528015136719,374.0078125,454.1080627441406,109.26973724365234
0,5, and,1.160962462425232,36.12891387939453,43.04347229003906,52.59893798828125,58.22230529785156,64.81653594970703,62.74738311767578,70.8537368774414,72.1580581665039,73.12670135498047,77.50332641601562,84.29829406738281,83.500732421875,88.68844604492188,98.97440338134766,101.94435119628906,103.54850769042969,109.69161224365234,118.06287384033203,140.21609497070312,150.7074432373047,187.16265869140625,239.20120239257812,273.0344543457031,326.4640808105469,392.917724609375,469.08087158203125,579.8093872070312,111.04313659667969
0,6, I,1.1775568723678589,32.58705139160156,40.94607162475586,49.66203689575195,59.33931350708008,61.335201263427734,59.739341735839844,66.45780944824219,68.78955841064453,75.37059020996094,80.18228149414062,85.6431655883789,88.34265899658203,93.2280502319336,104.63302612304688,105.80828857421875,114.1572494506836,120.3194351196289,129.06541442871094,146.34738159179688,162.13584899902344,185.57928466796875,241.93817138671875,279.80596923828125,323.352783203125,397.43353271484375,456.7017517089844,576.0180053710938,105.48621368408203
1,0,I,1.1552419662475586,58.70814895629883,1813.3431396484375,4359.568359375,4371.3271484375,4473.2421875,4490.310546875,4515.5029296875,4540.921875,4567.296875,4583.537109375,4599.712890625,4607.8759765625,4615.90380859375,4631.62109375,4639.82861328125,4639.97705078125,4632.0478515625,4623.96240234375,4624.07470703125,4623.87548828125,4615.39404296875,4611.6123046875,4586.7939453125,4543.3544921875,4444.5810546875,4093.436279296875,2027.3514404296875,114.00762176513672
1,1, am,1.244717001914978,42.44144058227539,48.750732421875,62.52204513549805,68.78923797607422,79.20268249511719,78.85136413574219,87.97648620605469,94.82927703857422,99.40873718261719,108.05230712890625,111.6258316040039,111.91412353515625,111.93297576904297,119.69407653808594,125.24144744873047,126.25798797607422,129.15768432617188,137.32669067382812,150.842529296875,189.2855224609375,215.98529052734375,263.3021240234375,292.16070556640625,340.15875244140625,413.27423095703125,458.4936828613281,589.6871337890625,115.18325805664062
1,2, so,1.286152958869934,35.923851013183594,54.99001693725586,65.49620056152344,80.13569641113281,90.01659393310547,81.75942993164062,81.92615509033203,85.70709228515625,88.94298553466797,93.10462188720703,94.11388397216797,94.28426361083984,95.40010070800781,99.50737762451172,104.49779510498047,108.44259643554688,112.80952453613281,119.23573303222656,138.80206298828125,164.16807556152344,183.2217559814453,226.11056518554688,265.8007507324219,321.666748046875,415.5809326171875,477.6987609863281,594.2490234375,106.43525695800781
