prompt_idx,token_pos,token_text,delta_000_to_001,delta_001_to_002,delta_002_to_003,delta_003_to_004,delta_004_to_005,delta_005_to_006,delta_006_to_007,delta_007_to_008,delta_008_to_009,delta_009_to_010,delta_010_to_011,delta_011_to_012,delta_012_to_013,delta_013_to_014,delta_014_to_015,delta_015_to_016,delta_016_to_017,delta_017_to_018,delta_018_to_019,delta_019_to_020,delta_020_to_021,delta_021_to_022,delta_022_to_023,delta_023_to_024,delta_024_to_025,delta_025_to_026,delta_026_to_027,delta_027_to_028
0,0,The,53.506107330322266,1960.8221435546875,2590.25537109375,37.58491134643555,109.85747528076172,45.16414260864258,39.16677474975586,41.808536529541016,40.19333267211914,27.295427322387695,27.078845977783203,25.065561294555664,21.228303909301758,28.592445373535156,18.860382080078125,13.845632553100586,21.337465286254883,22.121902465820312,17.960573196411133,16.589462280273438,32.41783905029297,33.709747314453125,39.78955078125,61.735958099365234,135.9348907470703,432.3068542480469,2400.96484375,2097.98486328125
0,1, capital,34.50568389892578,19.2569637298584,37.46393585205078,18.552448272705078,27.79716682434082,23.37462043762207,30.988779067993164,30.587764739990234,28.754913330078125,30.97725486755371,29.47486114501953,33.03097152709961,30.326356887817383,26.73343276977539,24.831470489501953,23.551294326782227,21.740283966064453,26.367095947265625,31.541767120361328,54.72468566894531,39.48966979980469,92.7202377319336,68.97188568115234,139.8663787841797,115.2208251953125,102.57811737060547,182.8831024169922,489.3480224609375
0,2, of,29.915271759033203,20.764341354370117,34.3056755065918,24.46097183227539,32.23311996459961,27.006746292114258,32.96440505981445,33.32313537597656,36.552734375,39.47609329223633,36.28286361694336,35.4395637512207,29.654685974121094,33.84133529663086,27.510196685791016,24.465295791625977,24.577449798583984,29.903732299804688,41.81113052368164,57.445743560791016,53.25526809692383,92.47899627685547,84.07938385009766,93.04967498779297,106.09907531738281,128.24391174316406,171.9722442626953,483.9090576171875
0,3, Germany,40.052398681640625,20.908411026000977,23.669403076171875,26.970434188842773,37.00600814819336,26.99638557434082,25.642763137817383,28.198204040527344,26.47429084777832,30.691659927368164,28.073959350585938,37.892086029052734,29.6549015045166,33.981910705566406,30.199962615966797,28.85943031311035,26.4273681640625,32.868614196777344,35.98447799682617,54.00196075439453,44.26874923706055,68.26405334472656,63.80094528198242,69.68204498291016,101.61070251464844,85.179931640625,93.86608123779297,351.9978332519531
0,4, is,30.571928024291992,16.444622039794922,20.538766860961914,23.65854835510254,28.38356590270996,24.621015548706055,28.035221099853516,27.72955322265625,40.891883850097656,38.13759994506836,36.12538146972656,37.42436981201172,30.291406631469727,42.51011657714844,35.119346618652344,35.641746520996094,34.598167419433594,37.70233154296875,43.22280502319336,50.1438102722168,55.28901290893555,90.99152374267578,82.97874450683594,82.61445617675781,109.69984436035156,106.39264678955078,146.3664093017578,344.6624755859375
1,0,The,53.506107330322266,1960.8221435546875,2590.25537109375,37.58491134643555,109.85747528076172,45.16414260864258,39.16677474975586,41.808536529541016,40.19333267211914,27.295427322387695,27.078845977783203,25.065561294555664,21.228303909301758,28.592445373535156,18.860382080078125,13.845632553100586,21.337465286254883,22.121902465820312,17.960573196411133,16.589462280273438,32.41783905029297,33.709747314453125,39.78955078125,61.735958099365234,135.9348907470703,432.3068542480469,2400.96484375,2097.98486328125
1,1, capital,34.50568389892578,19.2569637298584,37.46393585205078,18.552448272705078,27.79716682434082,23.37462043762207,30.988779067993164,30.587764739990234,28.754913330078125,30.97725486755371,29.47486114501953,33.03097152709961,30.326356887817383,26.73343276977539,24.831470489501953,23.551294326782227,21.740283966064453,26.367095947265625,31.541767120361328,54.72468566894531,39.48966979980469,92.7202377319336,68.97188568115234,139.8663787841797,115.2208251953125,102.57811737060547,182.8831024169922,489.3480224609375
1,2, of,29.915271759033203,20.764341354370117,34.3056755065918,24.46097183227539,32.23311996459961,27.006746292114258,32.96440505981445,33.32313537597656,36.552734375,39.47609329223633,36.28286361694336,35.4395637512207,29.654685974121094,33.84133529663086,27.510196685791016,24.465295791625977,24.577449798583984,29.903732299804688,41.81113052368164,57.445743560791016,53.25526809692383,92.47899627685547,84.07938385009766,93.04967498779297,106.09907531738281,128.24391174316406,171.9722442626953,483.9090576171875
1,3, France,39.46833419799805,18.874887466430664,25.788681030273438,37.25198745727539,42.8563117980957,29.76732635498047,28.270336151123047,30.645553588867188,27.54229164123535,28.59189224243164,26.59598159790039,43.21745300292969,37.043487548828125,34.93999481201172,31.487533569335938,30.227554321289062,26.073869705200195,33.451717376708984,38.72977828979492,59.138675689697266,45.06631851196289,69.52197265625,67.89628601074219,73.22785949707031,115.25360870361328,80.99848175048828,100.3753890991211,389.1687927246094
1,4, is,30.27495002746582,16.685251235961914,19.232023239135742,24.065549850463867,29.15507698059082,24.85648536682129,28.37602996826172,28.383878707885742,40.210693359375,33.48973846435547,35.53277587890625,35.86550521850586,31.2497501373291,43.9775390625,35.94618606567383,34.85741424560547,34.549842834472656,38.0655517578125,43.930076599121094,48.68672561645508,61.75846481323242,94.8823471069336,99.14910125732422,142.0028533935547,119.72061157226562,145.7574920654297,206.11065673828125,448.9912414550781
2,0,The,53.506107330322266,1960.8221435546875,2590.25537109375,37.58491134643555,109.85747528076172,45.16414260864258,39.16677474975586,41.808536529541016,40.19333267211914,27.295427322387695,27.078845977783203,25.065561294555664,21.228303909301758,28.592445373535156,18.860382080078125,13.845632553100586,21.337465286254883,22.121902465820312,17.960573196411133,16.589462280273438,32.41783905029297,33.709747314453125,39.78955078125,61.735958099365234,135.9348907470703,432.3068542480469,2400.96484375,2097.98486328125
